Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Steelers,6.0,-5.08,5.45,-7.54,0.0,16.12,17.69,-1.57,13.55,-3.84,-3.05,2.7,1.56,-7.44,2.39,5.0,2023,72
Ravens,-6.0,-16.12,-17.69,1.57,-13.55,5.08,-5.45,7.54,0.0,3.84,-2.7,3.05,7.44,-1.56,-2.39,5.0,2023,72
