Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Frankie Luvu,CAR,0,7,6,85.7%,81.0,13.5,11.6,1.0,154.5,5.1,30.0,51.0,1,0,0,0.0,0,7,1,12.5%,5.0,2023,68
Sam Franklin,CAR,0,6,5,83.3%,66.0,13.2,11.0,1.0,152.1,11.0,47.0,19.0,0,0,0,0.0,0,8,1,11.1%,5.0,2023,68
C.J. Henderson,CAR,0,4,3,75.0%,26.0,8.7,6.5,1.0,131.2,8.3,19.0,7.0,2,0,0,1.0,1,5,1,16.7%,5.0,2023,68
Troy Hill,CAR,0,5,3,60.0%,21.0,7.0,4.2,0.0,69.6,3.0,-4.0,25.0,1,0,0,0.0,0,3,0,0.0%,5.0,2023,68
Chandler Wooten,CAR,0,4,2,50.0%,17.0,8.5,4.3,0.0,61.5,2.8,0.0,17.0,2,0,0,0.0,0,4,0,0.0%,5.0,2023,68
D'Shawn Jamison,CAR,0,2,2,100.0%,39.0,19.5,19.5,0.0,118.7,17.0,34.0,5.0,1,0,0,0.0,0,2,0,0.0%,5.0,2023,68
Jeremy Chinn,CAR,0,3,2,66.7%,43.0,21.5,14.3,1.0,149.3,7.7,22.0,21.0,3,0,0,0.0,0,2,0,0.0%,5.0,2023,68
Kamu Grugier-Hill,CAR,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,10.0,10.0,2.0,0,0,0,0.0,0,2,0,0.0%,5.0,2023,68
Vonn Bell,CAR,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,14.0,14.0,2.0,0,0,0,0.0,0,9,0,0.0%,5.0,2023,68
Brian Burns,CAR,0,0,0,,,,,,,,,,7,0,2,1.0,3,4,1,20.0%,5.0,2023,68
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,1,2,0.0,3,6,0,0.0%,5.0,2023,68
DeShawn Williams,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,5.0,2023,68
Yetur Gross-Matos,CAR,0,0,0,,,,,,,,,,5,0,1,0.0,1,2,0,0.0%,5.0,2023,68
Sam Webb,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,5.0,2023,68
Justin Houston,CAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,5.0,2023,68
Shy Tuttle,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,5.0,2023,68
Will Harris,DET,0,8,7,87.5%,77.0,11.0,9.6,0.0,106.8,6.1,41.0,36.0,2,0,0,0.0,0,9,0,0.0%,5.0,2023,68
Cameron Sutton,DET,0,5,5,100.0%,66.0,13.2,13.2,1.0,158.3,10.6,53.0,13.0,0,0,0,0.0,0,5,1,16.7%,5.0,2023,68
Alex Anzalone,DET,0,6,4,66.7%,32.0,8.0,5.3,0.0,79.9,2.3,20.0,12.0,5,0,2,0.0,2,11,1,8.3%,5.0,2023,68
Jerry Jacobs,DET,1,8,4,50.0%,33.0,8.3,4.1,0.0,21.4,10.0,20.0,13.0,0,0,0,0.0,0,4,1,20.0%,5.0,2023,68
Derrick Barnes,DET,0,3,3,100.0%,17.0,5.7,5.7,0.0,90.3,3.0,9.0,8.0,0,0,0,0.0,0,6,0,0.0%,5.0,2023,68
Tracy Walker,DET,0,4,3,75.0%,47.0,15.7,11.8,1.0,153.1,11.0,40.0,7.0,0,0,0,0.0,0,4,2,33.3%,5.0,2023,68
Kerby Joseph,DET,0,3,1,33.3%,9.0,9.0,3.0,0.0,42.4,14.0,8.0,1.0,1,0,0,0.0,0,5,1,16.7%,5.0,2023,68
Jack Campbell,DET,0,1,1,100.0%,1.0,1.0,1.0,1.0,118.7,1.0,1.0,0.0,7,0,0,0.0,0,2,1,33.3%,5.0,2023,68
Aidan Hutchinson,DET,1,1,0,0.0%,,,0.0,,0.0,-5.0,,,1,2,0,1.0,3,3,1,25.0%,5.0,2023,68
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,5.0,2023,68
Benito Jones,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,5.0,2023,68
Charles Harris,DET,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,0,0.0%,5.0,2023,68
John Cominsky,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,5.0,2023,68
