Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
C.J. Mosley,NYJ,0,4,4,100.0%,28.0,7.0,7.0,0.0,95.8,-2.3,-9.0,37.0,2,0,0,0.0,0,13,0,0.0%,5.0,2023,75
Sauce Gardner,NYJ,0,7,4,57.1%,28.0,7.0,4.0,0.0,66.4,11.9,11.0,17.0,0,0,0,0.0,0,5,1,16.7%,5.0,2023,75
Quincy Williams,NYJ,0,5,3,60.0%,36.0,12.0,7.2,1.0,121.7,1.6,8.0,28.0,4,0,1,2.0,3,9,1,10.0%,5.0,2023,75
Michael Carter II,NYJ,0,5,3,60.0%,53.0,17.7,10.6,0.0,96.2,12.6,11.0,42.0,1,0,0,0.0,0,4,1,20.0%,5.0,2023,75
Bryce Hall,NYJ,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,4.3,8.0,4.0,1,0,0,0.0,0,4,0,0.0%,5.0,2023,75
John Franklin-Myers,NYJ,0,1,1,100.0%,-2.0,-2.0,-2.0,0.0,79.2,-4.0,-4.0,2.0,0,1,0,0.0,1,2,1,33.3%,5.0,2023,75
Tony Adams,NYJ,0,1,1,100.0%,23.0,23.0,23.0,0.0,118.7,18.0,18.0,5.0,0,0,0,0.0,0,5,1,16.7%,5.0,2023,75
Jordan Whitehead,NYJ,0,1,1,100.0%,3.0,3.0,3.0,1.0,118.7,2.0,2.0,1.0,0,0,0,0.0,0,3,1,25.0%,5.0,2023,75
Ashtyn Davis,NYJ,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,3.0,3.0,12.0,0,0,0,0.0,0,1,0,0.0%,5.0,2023,75
Bryce Huff,NYJ,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,5.0,2023,75
Jermaine Johnson II,NYJ,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,0,0.0%,5.0,2023,75
Al Woods,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,5.0,2023,75
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,5.0,2023,75
Jamien Sherwood,NYJ,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%,5.0,2023,75
Micheal Clemons,NYJ,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,5.0,2023,75
Damarri Mathis,DEN,0,7,5,71.4%,71.0,14.2,10.1,0.0,103.9,9.7,50.0,21.0,0,0,0,0.0,0,8,2,20.0%,5.0,2023,75
Alex Singleton,DEN,0,5,5,100.0%,37.0,7.4,7.4,0.0,97.5,3.0,15.0,22.0,2,0,0,0.0,0,10,0,0.0%,5.0,2023,75
Kareem Jackson,DEN,0,3,2,66.7%,9.0,4.5,3.0,0.0,70.1,3.3,9.0,0.0,0,0,0,0.0,0,10,3,23.1%,5.0,2023,75
Ja'Quan McMillian,DEN,0,2,2,100.0%,49.0,24.5,24.5,0.0,118.7,4.5,9.0,40.0,1,0,0,0.0,0,4,1,20.0%,5.0,2023,75
Patrick Surtain II,DEN,1,5,2,40.0%,21.0,10.5,4.2,0.0,13.3,15.2,13.0,8.0,0,0,0,0.0,0,5,0,0.0%,5.0,2023,75
Jonathon Cooper,DEN,0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,6.5,5.0,6.0,1,1,0,0.0,1,4,1,20.0%,5.0,2023,75
D.J. Jones,DEN,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-9.0,-9.0,8.0,0,0,0,0.0,0,1,0,0.0%,5.0,2023,75
Justin Simmons,DEN,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-1.0,-1.0,3.0,0,0,0,0.0,0,5,0,0.0%,5.0,2023,75
Nik Bonitto,DEN,0,0,0,,,,,,,,,,2,0,0,2.0,2,2,1,33.3%,5.0,2023,75
Zach Allen,DEN,0,0,0,,,,,,,,,,0,0,1,1.0,2,5,0,0.0%,5.0,2023,75
Elijah Garcia,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,5.0,2023,75
Josey Jewell,DEN,0,0,0,,,,,,,,,,3,0,0,0.0,0,5,0,0.0%,5.0,2023,75
Ronnie Perkins,DEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,5.0,2023,75
