Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,7.0,15.55,19.32,-2.77,0.0,-10.22,-4.5,-5.3,3.2,0.17,-3.05,3.25,0.2,-0.83,0.6,5.0,2023,76
Vikings,-7.0,10.22,4.5,5.3,-3.2,-15.55,-19.32,2.77,0.0,-0.17,-3.25,3.05,0.83,-0.2,-0.6,5.0,2023,76
