#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CAR 25,8,4:02,31,Punt,0,Panthers,5.0,2023,68
2,1,9:41,CAR 17,5,2:13,14,Interception,0,Panthers,5.0,2023,68
3,1,4:53,CAR 25,14,7:05,75,Touchdown,0,Panthers,5.0,2023,68
4,2,10:07,CAR 37,1,0:09,1,Fumble,0,Panthers,5.0,2023,68
5,2,3:50,CAR 23,1,0:21,0,Interception,0,Panthers,5.0,2023,68
6,2,3:21,CAR 32,9,3:15,53,Field Goal,0,Panthers,5.0,2023,68
7,3,8:27,CAR 10,5,2:12,17,Punt,0,Panthers,5.0,2023,68
8,3,5:21,CAR 16,3,0:50,-9,Punt,0,Panthers,5.0,2023,68
9,4,14:58,CAR 25,7,3:06,75,Touchdown,0,Panthers,5.0,2023,68
10,4,7:27,CAR 25,13,5:32,75,Touchdown,0,Panthers,5.0,2023,68
