Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Ryan Tannehill,TEN,23,34,264,0,1,1,5,36,78.6,5.0,2023,69
Derrick Henry,TEN,0,1,0,0,0,0,0,0,39.6,5.0,2023,69
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
Trevon Wesco,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
Kyle Philips,TEN,0,0,0,0,0,0,0,0,,5.0,2023,69
Gardner Minshew II,IND,11,14,155,0,0,0,0,27,112.8,5.0,2023,69
Anthony Richardson,IND,9,12,98,0,0,1,17,38,98.6,5.0,2023,69
Zack Moss,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Isaiah McKenzie,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Josh Downs,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Kylen Granson,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
Alec Pierce,IND,0,0,0,0,0,0,0,0,,5.0,2023,69
