#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:58,DET 19,3,1:17,81,Touchdown,1,Lions,5.0,2023,68
2,1,7:28,CAR 20,5,2:35,20,Touchdown,1,Lions,5.0,2023,68
3,2,12:48,DET 19,8,2:41,44,Downs,1,Lions,5.0,2023,68
4,2,9:58,CAR 38,10,6:08,38,Touchdown,1,Lions,5.0,2023,68
5,2,3:29,CAR 31,1,0:08,31,Touchdown,1,Lions,5.0,2023,68
6,2,0:06,DET 25,1,0:06,-1,End of Half,1,Lions,5.0,2023,68
7,3,15:00,DET 25,11,6:33,32,Punt,1,Lions,5.0,2023,68
8,3,6:15,DET 28,3,0:54,4,Punt,1,Lions,5.0,2023,68
9,3,4:31,DET 49,8,4:33,51,Touchdown,1,Lions,5.0,2023,68
10,4,11:52,DET 25,7,4:25,75,Touchdown,1,Lions,5.0,2023,68
11,4,1:55,CAR 45,3,1:55,2,End of Game,1,Lions,5.0,2023,68
