Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,34.0,-1.91,6.86,-6.0,0.0,33.72,21.79,10.93,13.9,3.4,-3.33,0.41,3.73,-4.51,7.1,5.0,2023,71
Patriots,-34.0,-33.72,-21.79,-10.93,-13.9,1.91,-6.86,6.0,0.0,-3.4,-0.41,3.33,4.51,-3.73,-7.1,5.0,2023,71
