Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Justin Fields,CHI,0,0,0,0,0,5.0,2023,65
Khalil Herbert,CHI,3,0,0,0,0,5.0,2023,65
Khari Blasingame,CHI,0,0,0,0,0,5.0,2023,65
Roschon Johnson,CHI,0,0,0,0,0,5.0,2023,65
D.J. Moore,CHI,10,8,230,3,58,5.0,2023,65
Cole Kmet,CHI,5,5,42,1,23,5.0,2023,65
Robert Tonyan,CHI,2,2,10,0,7,5.0,2023,65
Darnell Mooney,CHI,4,0,0,0,0,5.0,2023,65
Equanimeous St. Brown,CHI,1,0,0,0,0,5.0,2023,65
Sam Howell,WAS,0,0,0,0,0,5.0,2023,65
Brian Robinson Jr.,WAS,4,4,33,0,24,5.0,2023,65
Logan Thomas,WAS,11,9,77,1,24,5.0,2023,65
Curtis Samuel,WAS,7,6,65,1,25,5.0,2023,65
Antonio Gibson,WAS,6,4,64,0,41,5.0,2023,65
Terry McLaurin,WAS,5,4,49,0,32,5.0,2023,65
Jahan Dotson,WAS,5,3,30,0,14,5.0,2023,65
Jamison Crowder,WAS,2,2,21,0,11,5.0,2023,65
John Bates,WAS,2,2,19,0,10,5.0,2023,65
Dyami Brown,WAS,3,1,11,0,11,5.0,2023,65
Byron Pringle,WAS,2,1,10,0,10,5.0,2023,65
Cole Turner,WAS,1,1,9,0,9,5.0,2023,65
