Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jordan Love,GNB,0,0,5.0,2023,78
AJ Dillon,GNB,0,0,5.0,2023,78
Patrick Taylor,GNB,0,0,5.0,2023,78
Luke Musgrave,GNB,0,0,5.0,2023,78
Josiah Deguara,GNB,0,0,5.0,2023,78
Ben Sims,GNB,0,0,5.0,2023,78
Dontayvion Wicks,GNB,0,0,5.0,2023,78
Jayden Reed,GNB,0,0,5.0,2023,78
Romeo Doubs,GNB,0,0,5.0,2023,78
Christian Watson,GNB,0,0,5.0,2023,78
Jimmy Garoppolo,LVR,0,0,5.0,2023,78
Josh Jacobs,LVR,0,0,5.0,2023,78
Tre Tucker,LVR,0,0,5.0,2023,78
Ameer Abdullah,LVR,0,0,5.0,2023,78
DeAndre Carter,LVR,0,0,5.0,2023,78
Jakobi Meyers,LVR,0,0,5.0,2023,78
Davante Adams,LVR,0,0,5.0,2023,78
Michael Mayer,LVR,0,0,5.0,2023,78
Austin Hooper,LVR,0,0,5.0,2023,78
Hunter Renfrow,LVR,0,0,5.0,2023,78
