#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ATL 11,3,1:26,4,Punt,1,Falcons,5.0,2023,67
2,1,10:38,ATL 25,7,3:50,75,Touchdown,1,Falcons,5.0,2023,67
3,1,4:32,ATL 22,4,2:23,19,Punt,1,Falcons,5.0,2023,67
4,2,14:10,ATL 25,3,1:12,7,Punt,1,Falcons,5.0,2023,67
5,2,11:12,ATL 11,7,3:15,44,Punt,1,Falcons,5.0,2023,67
6,2,6:35,ATL 32,9,4:50,24,Punt,1,Falcons,5.0,2023,67
8,3,11:41,ATL 17,3,0:47,12,Fumble,1,Falcons,5.0,2023,67
9,3,9:35,ATL 25,8,5:01,62,Fumble,1,Falcons,5.0,2023,67
10,3,3:53,ATL 26,13,6:41,74,Touchdown,1,Falcons,5.0,2023,67
11,4,11:12,ATL 27,9,4:15,59,Field Goal,1,Falcons,5.0,2023,67
12,4,1:49,ATL 25,10,1:49,56,Field Goal,1,Falcons,5.0,2023,67
