Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Graham Glasgow,G,60,100%,0,0%,6,22%,1,Lions,5.0,2023,68
Penei Sewell,T,60,100%,0,0%,6,22%,1,Lions,5.0,2023,68
Taylor Decker,T,60,100%,0,0%,0,0%,1,Lions,5.0,2023,68
Frank Ragnow,C,60,100%,0,0%,0,0%,1,Lions,5.0,2023,68
Jonah Jackson,G,57,95%,0,0%,1,4%,1,Lions,5.0,2023,68
Jared Goff,QB,57,95%,0,0%,0,0%,1,Lions,5.0,2023,68
Sam LaPorta,TE,52,87%,0,0%,2,7%,1,Lions,5.0,2023,68
David Montgomery,RB,45,75%,0,0%,0,0%,1,Lions,5.0,2023,68
Brock Wright,TE,37,62%,0,0%,13,48%,1,Lions,5.0,2023,68
Marvin Jones,WR,35,58%,0,0%,0,0%,1,Lions,5.0,2023,68
Kalif Raymond,WR,29,48%,0,0%,5,19%,1,Lions,5.0,2023,68
Jameson Williams,WR,28,47%,0,0%,2,7%,1,Lions,5.0,2023,68
Josh Reynolds,WR,28,47%,0,0%,0,0%,1,Lions,5.0,2023,68
Darrell Daniels,TE,15,25%,0,0%,21,78%,1,Lions,5.0,2023,68
Craig Reynolds,RB,13,22%,0,0%,4,15%,1,Lions,5.0,2023,68
Antoine Green,WR,11,18%,0,0%,6,22%,1,Lions,5.0,2023,68
Dylan Drummond,WR,5,8%,0,0%,3,11%,1,Lions,5.0,2023,68
Kayode Awosika,T,3,5%,0,0%,6,22%,1,Lions,5.0,2023,68
Teddy Bridgewater,QB,3,5%,0,0%,0,0%,1,Lions,5.0,2023,68
Zonovan Knight,RB,2,3%,0,0%,11,41%,1,Lions,5.0,2023,68
Kerby Joseph,FS,0,0%,71,100%,13,48%,1,Lions,5.0,2023,68
Tracy Walker,FS,0,0%,71,100%,9,33%,1,Lions,5.0,2023,68
Cameron Sutton,CB,0,0%,70,99%,0,0%,1,Lions,5.0,2023,68
Alex Anzalone,LB,0,0%,69,97%,0,0%,1,Lions,5.0,2023,68
Will Harris,SS,0,0%,68,96%,6,22%,1,Lions,5.0,2023,68
Jerry Jacobs,CB,0,0%,68,96%,0,0%,1,Lions,5.0,2023,68
Aidan Hutchinson,DE,0,0%,61,86%,0,0%,1,Lions,5.0,2023,68
Alim McNeill,DT,0,0%,51,72%,4,15%,1,Lions,5.0,2023,68
Derrick Barnes,LB,0,0%,45,63%,0,0%,1,Lions,5.0,2023,68
Benito Jones,DT,0,0%,41,58%,9,33%,1,Lions,5.0,2023,68
Romeo Okwara,DE,0,0%,39,55%,4,15%,1,Lions,5.0,2023,68
Charles Harris,DE,0,0%,37,52%,4,15%,1,Lions,5.0,2023,68
Jack Campbell,LB,0,0%,32,45%,14,52%,1,Lions,5.0,2023,68
Isaiah Buggs,DT,0,0%,29,41%,0,0%,1,Lions,5.0,2023,68
John Cominsky,DE,0,0%,24,34%,4,15%,1,Lions,5.0,2023,68
Julian Okwara,LB,0,0%,3,4%,6,22%,1,Lions,5.0,2023,68
Emmanuel Moseley,CB,0,0%,2,3%,0,0%,1,Lions,5.0,2023,68
Jalen Reeves-Maybin,LB,0,0%,0,0%,21,78%,1,Lions,5.0,2023,68
Chase Lucas,CB,0,0%,0,0%,21,78%,1,Lions,5.0,2023,68
Anthony Pittman,LB,0,0%,0,0%,19,70%,1,Lions,5.0,2023,68
Ifeatu Melifonwu,CB,0,0%,0,0%,19,70%,1,Lions,5.0,2023,68
Malcolm Rodriguez,LB,0,0%,0,0%,17,63%,1,Lions,5.0,2023,68
Jack Fox,P,0,0%,0,0%,15,56%,1,Lions,5.0,2023,68
Scott Daly,LS,0,0%,0,0%,8,30%,1,Lions,5.0,2023,68
Colby Sorsdal,G,0,0%,0,0%,6,22%,1,Lions,5.0,2023,68
Halapoulivaati Vaitai,G,0,0%,0,0%,6,22%,1,Lions,5.0,2023,68
Riley Patterson,K,0,0%,0,0%,6,22%,1,Lions,5.0,2023,68
