Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Darren Waller,NYG,11,8,86,0,4.0,51,6.4,35,4.4,10.5,0,,0,0.0,0,95.3,5.0,2023,70
Wan'Dale Robinson,NYG,6,5,18,0,1.0,11,2.2,7,1.4,2.3,0,,0,0.0,0,79.2,5.0,2023,70
Parris Campbell,NYG,2,2,23,0,1.0,11,5.5,12,6.0,5.5,0,,0,0.0,0,114.6,5.0,2023,70
Isaiah Hodgins,NYG,2,2,19,0,1.0,9,4.5,10,5.0,4.5,0,,0,0.0,0,106.2,5.0,2023,70
Darius Slayton,NYG,4,2,35,0,2.0,14,7.0,21,10.5,11.3,0,,0,0.0,0,80.2,5.0,2023,70
Daniel Bellinger,NYG,1,1,7,0,,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8,5.0,2023,70
Matt Breida,NYG,1,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,5.0,2023,70
Eric Gray,NYG,1,1,1,0,,-7,-7.0,8,8.0,-7.0,0,,0,0.0,0,79.2,5.0,2023,70
Sterling Shepard,NYG,2,1,13,0,1.0,7,7.0,6,6.0,5.0,0,,1,50.0,0,70.8,5.0,2023,70
Tyreek Hill,MIA,9,8,181,1,5.0,36,4.5,145,18.1,7.1,0,,0,0.0,0,155.8,5.0,2023,70
Jaylen Waddle,MIA,10,5,35,1,3.0,9,1.8,26,5.2,3.3,0,,0,0.0,2,52.1,5.0,2023,70
Cedrick Wilson Jr.,MIA,4,4,52,0,3.0,33,8.3,19,4.8,8.3,0,,0,0.0,0,118.7,5.0,2023,70
Braxton Berrios,MIA,2,2,13,0,1.0,5,2.5,8,4.0,2.5,0,,0,0.0,0,93.7,5.0,2023,70
Raheem Mostert,MIA,2,2,13,0,1.0,-6,-3.0,19,9.5,-3.0,0,,0,0.0,0,93.7,5.0,2023,70
De'Von Achane,MIA,1,1,14,0,1.0,-4,-4.0,18,18.0,-4.0,0,,0,0.0,0,118.7,5.0,2023,70
