Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,7.0,16.77,12.76,4.78,0.0,-6.32,-6.82,1.03,2.62,-0.89,-2.99,2.72,0.46,-0.3,-0.78,5.0,2023,69
Titans,-7.0,6.32,6.82,-1.03,-2.62,-16.77,-12.76,-4.78,0.0,0.89,-2.72,2.99,0.3,-0.46,0.78,5.0,2023,69
