#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:34,ATL 47,6,2:56,28,Field Goal,0,Texans,5.0,2023,67
2,1,6:48,HOU 25,4,2:16,15,Punt,0,Texans,5.0,2023,67
3,1,2:09,HOU 26,7,2:59,49,Field Goal,0,Texans,5.0,2023,67
4,2,12:58,HOU 30,4,1:46,23,Punt,0,Texans,5.0,2023,67
5,2,7:57,HOU 20,3,1:22,5,Punt,0,Texans,5.0,2023,67
6,2,1:45,HOU 11,10,1:42,79,Field Goal,0,Texans,5.0,2023,67
7,3,15:00,HOU 25,7,3:19,31,Punt,0,Texans,5.0,2023,67
8,3,10:54,ATL 30,4,1:19,6,Field Goal,0,Texans,5.0,2023,67
9,3,4:34,HOU 30,3,0:41,4,Punt,0,Texans,5.0,2023,67
10,4,12:12,HOU 25,3,1:00,8,Punt,0,Texans,5.0,2023,67
11,4,6:57,HOU 25,11,5:08,75,Touchdown,0,Texans,5.0,2023,67
