#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:27,MIA 11,8,4:18,89,Touchdown,1,Dolphins,5.0,2023,70
2,2,14:55,MIA 45,4,2:02,17,Fumble,1,Dolphins,5.0,2023,70
3,2,11:00,MIA 6,3,0:58,94,Touchdown,1,Dolphins,5.0,2023,70
4,2,3:41,MIA 25,5,2:01,71,Interception,1,Dolphins,5.0,2023,70
5,2,1:40,MIA 28,9,1:40,50,Field Goal,1,Dolphins,5.0,2023,70
6,3,15:00,MIA 25,3,0:54,75,Touchdown,1,Dolphins,5.0,2023,70
7,3,9:17,MIA 10,5,2:33,17,Interception,1,Dolphins,5.0,2023,70
8,3,4:26,MIA 25,8,4:26,75,Touchdown,1,Dolphins,5.0,2023,70
9,4,14:07,MIA 28,3,1:22,3,Punt,1,Dolphins,5.0,2023,70
10,4,8:51,MIA 25,3,2:26,9,Punt,1,Dolphins,5.0,2023,70
11,4,1:21,MIA 17,4,1:21,11,End of Game,1,Dolphins,5.0,2023,70
