Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Daniel Jones,NYG,14,20,119,0,0,6,19,21,85.2,5.0,2023,70
Tyrod Taylor,NYG,9,12,86,0,0,1,3,20,94.4,5.0,2023,70
Eric Gray,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Matt Breida,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Darren Waller,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Parris Campbell,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,5.0,2023,70
Tua Tagovailoa,MIA,22,30,308,2,2,1,6,69,100.4,5.0,2023,70
De'Von Achane,MIA,0,0,0,0,0,0,0,0,,5.0,2023,70
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,5.0,2023,70
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,5.0,2023,70
Cedrick Wilson Jr.,MIA,0,0,0,0,0,0,0,0,,5.0,2023,70
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,5.0,2023,70
Braxton Berrios,MIA,0,0,0,0,0,0,0,0,,5.0,2023,70
