#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:36,PIT 4,6,3:24,16,Punt,1,Steelers,5.0,2023,72
2,1,6:15,PIT 25,3,1:30,4,Punt,1,Steelers,5.0,2023,72
3,2,12:23,PIT 10,10,4:14,43,Punt,1,Steelers,5.0,2023,72
4,2,5:31,PIT 49,7,2:15,26,Field Goal,1,Steelers,5.0,2023,72
5,2,0:13,PIT 23,1,0:13,-1,End of Half,1,Steelers,5.0,2023,72
6,3,15:00,PIT 25,3,1:55,9,Punt,1,Steelers,5.0,2023,72
7,3,10:07,PIT 13,8,4:19,27,Punt,1,Steelers,5.0,2023,72
8,3,3:14,PIT 15,8,4:37,43,Punt,1,Steelers,5.0,2023,72
9,4,11:12,PIT 44,9,4:02,49,Field Goal,1,Steelers,5.0,2023,72
10,4,4:06,PIT 20,8,2:49,80,Touchdown,1,Steelers,5.0,2023,72
11,4,1:02,BAL 18,4,0:13,-6,Field Goal,1,Steelers,5.0,2023,72
12,4,0:15,BAL 37,1,0:15,-1,End of Game,1,Steelers,5.0,2023,72
