Player,Pos,home_team,team,week,year,game_id
Joshua Dobbs,QB,1,Cardinals,5.0,2023,73
James Conner,RB,1,Cardinals,5.0,2023,73
Marquise Brown,WR,1,Cardinals,5.0,2023,73
Geoff Swaim,TE,1,Cardinals,5.0,2023,73
Zach Ertz,TE,1,Cardinals,5.0,2023,73
Elijah Wilkinson,OL,1,Cardinals,5.0,2023,73
Paris Johnson,OL,1,Cardinals,5.0,2023,73
D.J. Humphries,OL,1,Cardinals,5.0,2023,73
Will Hernandez,OL,1,Cardinals,5.0,2023,73
Hjalte Froholdt,OL,1,Cardinals,5.0,2023,73
Kevin Strong,DL,1,Cardinals,5.0,2023,73
Leki Fotu,DT,1,Cardinals,5.0,2023,73
Dante Stills,DT,1,Cardinals,5.0,2023,73
Dennis Gardeck,OLB,1,Cardinals,5.0,2023,73
Jesse Luketa,OLB,1,Cardinals,5.0,2023,73
Zaven Collins,LB,1,Cardinals,5.0,2023,73
Kyzir White,LB,1,Cardinals,5.0,2023,73
Marco Wilson,CB,1,Cardinals,5.0,2023,73
Antonio Hamilton,CB,1,Cardinals,5.0,2023,73
Andre Chachere,CB,1,Cardinals,5.0,2023,73
K'Von Wallace,S,1,Cardinals,5.0,2023,73
Jalen Thompson,S,1,Cardinals,5.0,2023,73
