Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Kevin Zeitler,G,70,100%,0,0%,2,8%,0,Ravens,5.0,2023,72
John Simpson,G,70,100%,0,0%,2,8%,0,Ravens,5.0,2023,72
Ronnie Stanley,T,70,100%,0,0%,0,0%,0,Ravens,5.0,2023,72
Tyler Linderbaum,C,70,100%,0,0%,0,0%,0,Ravens,5.0,2023,72
Lamar Jackson,QB,70,100%,0,0%,0,0%,0,Ravens,5.0,2023,72
Zay Flowers,WR,69,99%,0,0%,0,0%,0,Ravens,5.0,2023,72
Mark Andrews,TE,66,94%,0,0%,0,0%,0,Ravens,5.0,2023,72
Patrick Mekari,G,48,69%,0,0%,0,0%,0,Ravens,5.0,2023,72
Nelson Agholor,WR,41,59%,0,0%,0,0%,0,Ravens,5.0,2023,72
Justice Hill,RB,39,56%,0,0%,0,0%,0,Ravens,5.0,2023,72
Odell Beckham Jr.,WR,37,53%,0,0%,0,0%,0,Ravens,5.0,2023,72
Gus Edwards,RB,30,43%,0,0%,0,0%,0,Ravens,5.0,2023,72
Rashod Bateman,WR,27,39%,0,0%,0,0%,0,Ravens,5.0,2023,72
Patrick Ricard,FB,26,37%,0,0%,8,32%,0,Ravens,5.0,2023,72
Daniel Faalele,T,22,31%,0,0%,2,8%,0,Ravens,5.0,2023,72
Isaiah Likely,TE,8,11%,0,0%,13,52%,0,Ravens,5.0,2023,72
Devin Duvernay,WR,6,9%,0,0%,11,44%,0,Ravens,5.0,2023,72
Kenyan Drake,RB,1,1%,0,0%,0,0%,0,Ravens,5.0,2023,72
Brandon Stephens,FS,0,0%,66,100%,9,36%,0,Ravens,5.0,2023,72
Kyle Hamilton,SS,0,0%,66,100%,7,28%,0,Ravens,5.0,2023,72
Roquan Smith,LB,0,0%,66,100%,0,0%,0,Ravens,5.0,2023,72
Patrick Queen,LB,0,0%,66,100%,0,0%,0,Ravens,5.0,2023,72
Marcus Williams,FS,0,0%,63,95%,0,0%,0,Ravens,5.0,2023,72
Nnamdi Madubuike,DT,0,0%,48,73%,3,12%,0,Ravens,5.0,2023,72
Michael Pierce,NT,0,0%,45,68%,0,0%,0,Ravens,5.0,2023,72
Jadeveon Clowney,LB,0,0%,39,59%,0,0%,0,Ravens,5.0,2023,72
Marlon Humphrey,CB,0,0%,37,56%,0,0%,0,Ravens,5.0,2023,72
Malik Harrison,LB,0,0%,33,50%,23,92%,0,Ravens,5.0,2023,72
Kyle Van Noy,LB,0,0%,31,47%,0,0%,0,Ravens,5.0,2023,72
Tavius Robinson,LB,0,0%,29,44%,5,20%,0,Ravens,5.0,2023,72
Ronald Darby,CB,0,0%,29,44%,0,0%,0,Ravens,5.0,2023,72
Broderick Washington Jr.,DE,0,0%,26,39%,8,32%,0,Ravens,5.0,2023,72
Arthur Maulet,CB,0,0%,23,35%,17,68%,0,Ravens,5.0,2023,72
Travis Jones,DT,0,0%,22,33%,8,32%,0,Ravens,5.0,2023,72
Geno Stone,SS,0,0%,20,30%,17,68%,0,Ravens,5.0,2023,72
Brent Urban,DE,0,0%,17,26%,8,32%,0,Ravens,5.0,2023,72
Del'Shawn Phillips,LB,0,0%,0,0%,23,92%,0,Ravens,5.0,2023,72
Kevon Seymour,CB,0,0%,0,0%,23,92%,0,Ravens,5.0,2023,72
Laquon Treadwell,WR,0,0%,0,0%,17,68%,0,Ravens,5.0,2023,72
Jeremiah Moon,LB,0,0%,0,0%,17,68%,0,Ravens,5.0,2023,72
Trenton Simpson,LB,0,0%,0,0%,17,68%,0,Ravens,5.0,2023,72
Rock Ya-Sin,CB,0,0%,0,0%,13,52%,0,Ravens,5.0,2023,72
Jordan Stout,P,0,0%,0,0%,8,32%,0,Ravens,5.0,2023,72
Tyler Ott,LS,0,0%,0,0%,7,28%,0,Ravens,5.0,2023,72
Justin Tucker,K,0,0%,0,0%,5,20%,0,Ravens,5.0,2023,72
Ben Cleveland,G,0,0%,0,0%,2,8%,0,Ravens,5.0,2023,72
