Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Patrick Mahomes,KAN,0,0,0,0,5.0,2023,76
Isiah Pacheco,KAN,16,55,1,11,5.0,2023,76
Jerick McKinnon,KAN,1,7,0,7,5.0,2023,76
Clyde Edwards-Helaire,KAN,3,4,0,2,5.0,2023,76
Kadarius Toney,KAN,1,1,0,1,5.0,2023,76
Travis Kelce,KAN,0,0,0,0,5.0,2023,76
Justin Watson,KAN,0,0,0,0,5.0,2023,76
Rashee Rice,KAN,0,0,0,0,5.0,2023,76
Justyn Ross,KAN,0,0,0,0,5.0,2023,76
Noah Gray,KAN,0,0,0,0,5.0,2023,76
Marquez Valdes-Scantling,KAN,0,0,0,0,5.0,2023,76
Skyy Moore,KAN,0,0,0,0,5.0,2023,76
Kirk Cousins,MIN,3,5,0,2,5.0,2023,76
Alexander Mattison,MIN,8,26,0,7,5.0,2023,76
Cam Akers,MIN,5,15,0,6,5.0,2023,76
Ty Chandler,MIN,1,15,0,15,5.0,2023,76
Brandon Powell,MIN,1,9,0,9,5.0,2023,76
Jordan Addison,MIN,0,0,0,0,5.0,2023,76
T.J. Hockenson,MIN,0,0,0,0,5.0,2023,76
K.J. Osborn,MIN,0,0,0,0,5.0,2023,76
Justin Jefferson,MIN,0,0,0,0,5.0,2023,76
Josh Oliver,MIN,0,0,0,0,5.0,2023,76
Johnny Mundt,MIN,0,0,0,0,5.0,2023,76
