Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jalen Hurts,PHI,0,0,0,0,0,5.0,2023,74
D'Andre Swift,PHI,6,6,38,0,9,5.0,2023,74
Kenneth Gainwell,PHI,2,1,7,0,7,5.0,2023,74
A.J. Brown,PHI,8,6,127,0,38,5.0,2023,74
Dallas Goedert,PHI,9,8,117,1,49,5.0,2023,74
DeVonta Smith,PHI,5,1,6,0,6,5.0,2023,74
Jack Stoll,PHI,1,1,4,0,4,5.0,2023,74
Quez Watkins,PHI,3,2,4,0,5,5.0,2023,74
Matthew Stafford,LAR,0,0,0,0,0,5.0,2023,74
Kyren Williams,LAR,2,2,4,0,7,5.0,2023,74
Ronnie Rivers,LAR,0,0,0,0,0,5.0,2023,74
Cooper Kupp,LAR,12,8,118,0,39,5.0,2023,74
Puka Nacua,LAR,11,7,71,1,22,5.0,2023,74
Tyler Higbee,LAR,3,2,20,0,12,5.0,2023,74
Tutu Atwell,LAR,5,2,9,1,6,5.0,2023,74
Ben Skowronek,LAR,1,0,0,0,0,5.0,2023,74
