Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
C.J. Stroud,HOU,1,2,0,2,5.0,2023,67
Dameon Pierce,HOU,20,66,0,15,5.0,2023,67
Dalton Schultz,HOU,0,0,0,0,5.0,2023,67
Nico Collins,HOU,0,0,0,0,5.0,2023,67
Robert Woods,HOU,0,0,0,0,5.0,2023,67
Teagan Quitoriano,HOU,0,0,0,0,5.0,2023,67
John Metchie,HOU,0,0,0,0,5.0,2023,67
Devin Singletary,HOU,0,0,0,0,5.0,2023,67
Tank Dell,HOU,2,-4,0,1,5.0,2023,67
Desmond Ridder,ATL,4,10,1,7,5.0,2023,67
Drake London,ATL,0,0,0,0,5.0,2023,67
Bijan Robinson,ATL,14,46,0,13,5.0,2023,67
Tyler Allgeier,ATL,17,40,0,12,5.0,2023,67
Kyle Pitts,ATL,0,0,0,0,5.0,2023,67
Jonnu Smith,ATL,0,0,0,0,5.0,2023,67
Mack Hollins,ATL,0,0,0,0,5.0,2023,67
Keith Smith,ATL,0,0,0,0,5.0,2023,67
MyCole Pruitt,ATL,0,0,0,0,5.0,2023,67
KhaDarel Hodge,ATL,1,0,0,0,5.0,2023,67
Scott Miller,ATL,0,0,0,0,5.0,2023,67
Cordarrelle Patterson,ATL,0,0,0,0,5.0,2023,67
