Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,5.0,2023,73
Joe Mixon,RB,0,Bengals,5.0,2023,73
Ja'Marr Chase,WR,0,Bengals,5.0,2023,73
Tyler Boyd,WR,0,Bengals,5.0,2023,73
Trenton Irwin,WR,0,Bengals,5.0,2023,73
Irv Smith Jr.,TE,0,Bengals,5.0,2023,73
Orlando Brown Jr.,T,0,Bengals,5.0,2023,73
Jonah Williams,T,0,Bengals,5.0,2023,73
Alex Cappa,G,0,Bengals,5.0,2023,73
Cordell Volson,G,0,Bengals,5.0,2023,73
Ted Karras,C,0,Bengals,5.0,2023,73
Sam Hubbard,DE,0,Bengals,5.0,2023,73
Trey Hendrickson,DE,0,Bengals,5.0,2023,73
D.J. Reader,DT,0,Bengals,5.0,2023,73
B.J. Hill,DT,0,Bengals,5.0,2023,73
Germaine Pratt,LB,0,Bengals,5.0,2023,73
Logan Wilson,LB,0,Bengals,5.0,2023,73
Mike Hilton,CB,0,Bengals,5.0,2023,73
Cam Taylor-Britt,CB,0,Bengals,5.0,2023,73
DJ Turner,CB,0,Bengals,5.0,2023,73
Nick Scott,S,0,Bengals,5.0,2023,73
Daxton Hill,S,0,Bengals,5.0,2023,73
