Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,1.0,6.01,15.2,-10.52,-8.83,-2.73,-7.09,5.52,0.0,-1.01,-2.44,3.34,-0.25,-1.79,0.13,5.0,2023,67
Texans,-1.0,2.73,7.09,-5.52,0.0,-6.01,-15.2,10.52,8.83,1.01,-3.34,2.44,1.79,0.25,-0.13,5.0,2023,67
