Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,-13.0,-8.15,-0.2,-7.86,-8.89,-2.05,-2.55,0.5,-1.1,-2.22,-0.61,2.57,0.38,-0.28,-4.28,12.0,2022,178
49ers,13.0,2.05,2.55,-0.5,1.1,8.15,0.2,7.86,8.89,2.22,-2.57,0.61,0.28,-0.38,4.28,12.0,2022,178
