#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,PIT 25,10,5:33,48,Field Goal,0,Steelers,12.0,2022,180
2,1,9:09,IND 38,6,4:11,0,Punt,0,Steelers,12.0,2022,180
3,1,3:00,PIT 39,8,3:51,27,Field Goal,0,Steelers,12.0,2022,180
4,2,13:17,PIT 21,10,5:31,79,Touchdown,0,Steelers,12.0,2022,180
5,2,3:48,PIT 25,12,2:52,68,Field Goal,0,Steelers,12.0,2022,180
6,3,13:04,PIT 25,3,1:09,9,Punt,0,Steelers,12.0,2022,180
7,3,4:29,PIT 7,3,1:32,8,Punt,0,Steelers,12.0,2022,180
8,3,0:16,PIT 25,11,5:21,75,Touchdown,0,Steelers,12.0,2022,180
9,4,7:50,PIT 27,6,3:58,16,Punt,0,Steelers,12.0,2022,180
10,4,0:24,PIT 27,1,0:24,-2,End of Game,0,Steelers,12.0,2022,180
