Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Logan Wilson,CIN,0,11,8,72.7%,67.0,8.4,6.1,0.0,88.1,4.1,26.0,41.0,2,0,0,0.0,0,9,0,0.0%,12.0,2022,168
Cam Taylor-Britt,CIN,0,7,4,57.1%,73.0,18.3,10.4,0.0,93.2,17.1,71.0,2.0,1,0,0,0.0,0,8,0,0.0%,12.0,2022,168
Vonn Bell,CIN,0,5,4,80.0%,42.0,10.5,8.4,0.0,101.7,6.8,20.0,22.0,0,0,0,0.0,0,6,0,0.0%,12.0,2022,168
Mike Hilton,CIN,0,6,4,66.7%,35.0,8.8,5.8,0.0,81.9,4.7,20.0,15.0,1,0,0,0.0,0,7,0,0.0%,12.0,2022,168
Eli Apple,CIN,0,7,2,28.6%,19.0,9.5,2.7,0.0,39.6,13.3,20.0,-1.0,0,0,0,0.0,0,4,0,0.0%,12.0,2022,168
Germaine Pratt,CIN,0,2,2,100.0%,20.0,10.0,10.0,0.0,108.3,4.0,8.0,12.0,2,0,0,0.0,0,6,0,0.0%,12.0,2022,168
Cameron Sample,CIN,0,2,1,50.0%,-5.0,-5.0,-2.5,0.0,56.2,-3.0,-6.0,1.0,0,1,0,0.0,1,1,0,0.0%,12.0,2022,168
D.J. Reader,CIN,0,1,1,100.0%,69.0,69.0,69.0,0.0,118.7,-1.0,-1.0,70.0,0,1,0,0.0,1,1,1,50.0%,12.0,2022,168
Tre Flowers,CIN,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,0.0,0.0,10.0,0,0,0,0.0,0,1,0,0.0%,12.0,2022,168
B.J. Hill,CIN,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-5.0,-5.0,6.0,0,0,0,0.0,0,7,0,0.0%,12.0,2022,168
Jessie Bates III,CIN,0,4,1,25.0%,25.0,25.0,6.3,0.0,53.1,16.8,21.0,4.0,2,0,0,0.0,0,4,0,0.0%,12.0,2022,168
Joseph Ossai,CIN,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,0,0,0,0.0,0,1,0,0.0%,12.0,2022,168
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%,12.0,2022,168
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%,12.0,2022,168
Daxton Hill,CIN,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,,12.0,2022,168
David Long,TEN,0,12,10,83.3%,95.0,9.5,7.9,0.0,99.7,3.2,37.0,58.0,2,0,0,0.0,0,6,4,40.0%,12.0,2022,168
Kevin Byard,TEN,0,5,5,100.0%,69.0,13.8,13.8,0.0,118.7,8.2,41.0,28.0,0,0,0,0.0,0,7,0,0.0%,12.0,2022,168
Roger McCreary,TEN,0,8,4,50.0%,66.0,16.5,8.3,1.0,117.7,10.1,61.0,5.0,0,0,0,0.0,0,2,0,0.0%,12.0,2022,168
Kristian Fulton,TEN,0,3,3,100.0%,48.0,16.0,16.0,0.0,118.7,15.7,47.0,1.0,0,0,0,0.0,0,6,0,0.0%,12.0,2022,168
Amani Hooker,TEN,0,2,2,100.0%,38.0,19.0,19.0,0.0,118.7,12.5,25.0,13.0,0,0,0,0.0,0,8,1,11.1%,12.0,2022,168
Tre Avery,TEN,0,7,2,28.6%,23.0,11.5,3.3,0.0,40.8,10.4,21.0,2.0,0,0,0,0.0,0,2,0,0.0%,12.0,2022,168
Dylan Cole,TEN,0,2,2,100.0%,13.0,6.5,6.5,0.0,93.7,4.0,8.0,5.0,0,0,0,0.0,0,5,0,0.0%,12.0,2022,168
Jeffery Simmons,TEN,0,1,1,100.0%,-5.0,-5.0,-5.0,0.0,79.2,-5.0,-5.0,0.0,0,0,0,0.0,0,6,0,0.0%,12.0,2022,168
Andrew Adams,TEN,0,2,1,50.0%,32.0,32.0,16.0,0.0,95.8,2.5,1.0,31.0,0,0,0,0.0,0,0,1,100.0%,12.0,2022,168
DeMarcus Walker,TEN,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,12.0,2022,168
Bud Dupree,TEN,0,0,0,,,,,,,,,,1,1,1,0.0,2,2,0,0.0%,12.0,2022,168
Kevin Strong,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,12.0,2022,168
Mario Edwards,TEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,12.0,2022,168
Monty Rice,TEN,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,0,0,,12.0,2022,168
Elijah Molden,TEN,0,1,0,0.0%,,,0.0,,39.6,11.0,,,1,0,0,0.0,0,2,0,0.0%,12.0,2022,168
Rashad Weaver,TEN,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,3,0,0.0%,12.0,2022,168
