Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,1,Panthers,12.0,2022,173
D'Onta Foreman,RB,1,Panthers,12.0,2022,173
D.J. Moore,WR,1,Panthers,12.0,2022,173
Terrace Marshall Jr.,WR,1,Panthers,12.0,2022,173
Ian Thomas,TE,1,Panthers,12.0,2022,173
Bradley Bozeman,OL,1,Panthers,12.0,2022,173
Austin Corbett,OL,1,Panthers,12.0,2022,173
Taylor Moton,T,1,Panthers,12.0,2022,173
Ikem Ekwonu,T,1,Panthers,12.0,2022,173
Brady Christensen,T,1,Panthers,12.0,2022,173
Cade Mays,G,1,Panthers,12.0,2022,173
Yetur Gross-Matos,DE,1,Panthers,12.0,2022,173
Brian Burns,DE,1,Panthers,12.0,2022,173
Bravvion Roy,DT,1,Panthers,12.0,2022,173
Derrick Brown,DT,1,Panthers,12.0,2022,173
Shaq Thompson,LB,1,Panthers,12.0,2022,173
Frankie Luvu,LB,1,Panthers,12.0,2022,173
C.J. Henderson,CB,1,Panthers,12.0,2022,173
Jaycee Horn,CB,1,Panthers,12.0,2022,173
Sam Franklin,S,1,Panthers,12.0,2022,173
Jeremy Chinn,S,1,Panthers,12.0,2022,173
Xavier Woods,S,1,Panthers,12.0,2022,173
