#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:27,IND 34,2,0:18,0,Interception,1,Colts,12.0,2022,180
2,1,4:58,IND 20,3,1:58,0,Punt,1,Colts,12.0,2022,180
3,2,14:09,IND 30,3,0:52,6,Punt,1,Colts,12.0,2022,180
4,2,7:46,IND 25,10,3:58,42,Field Goal,1,Colts,12.0,2022,180
5,2,0:56,IND 41,6,0:56,18,Missed FG,1,Colts,12.0,2022,180
6,3,15:00,PIT 19,4,1:56,19,Touchdown,1,Colts,12.0,2022,180
7,3,11:55,IND 12,16,7:26,81,Fumble,1,Colts,12.0,2022,180
8,3,2:57,IND 45,6,2:41,55,Touchdown,1,Colts,12.0,2022,180
9,4,9:55,IND 25,3,2:05,0,Punt,1,Colts,12.0,2022,180
10,4,3:52,IND 7,11,3:28,67,Downs,1,Colts,12.0,2022,180
