Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Mac Jones,NWE,0,0,0,0,12.0,2022,167
Rhamondre Stevenson,NWE,7,36,0,14,12.0,2022,167
Damien Harris,NWE,5,16,0,7,12.0,2022,167
DeVante Parker,NWE,0,0,0,0,12.0,2022,167
Nelson Agholor,NWE,0,0,0,0,12.0,2022,167
Hunter Henry,NWE,0,0,0,0,12.0,2022,167
Jakobi Meyers,NWE,0,0,0,0,12.0,2022,167
Kendrick Bourne,NWE,1,-7,0,-7,12.0,2022,167
Kirk Cousins,MIN,1,-1,0,-1,12.0,2022,167
Justin Jefferson,MIN,0,0,0,0,12.0,2022,167
Dalvin Cook,MIN,22,42,0,6,12.0,2022,167
Alexander Mattison,MIN,3,11,0,8,12.0,2022,167
K.J. Osborn,MIN,1,5,0,5,12.0,2022,167
Adam Thielen,MIN,0,0,0,0,12.0,2022,167
T.J. Hockenson,MIN,0,0,0,0,12.0,2022,167
Jalen Reagor,MIN,0,0,0,0,12.0,2022,167
Johnny Mundt,MIN,0,0,0,0,12.0,2022,167
