#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:23,JAX 25,6,3:22,25,Downs,1,Jaguars,12.0,2022,171
2,1,2:03,JAX 25,3,1:12,5,Punt,1,Jaguars,12.0,2022,171
3,2,11:52,,4,1:55,50,Touchdown,1,Jaguars,12.0,2022,171
4,2,4:51,JAX 25,12,4:42,71,Field Goal,1,Jaguars,12.0,2022,171
5,3,15:00,JAX 25,3,1:40,7,Punt,1,Jaguars,12.0,2022,171
6,3,7:51,JAX 25,3,1:42,5,Punt,1,Jaguars,12.0,2022,171
7,3,2:44,JAX 20,4,2:25,5,Fumble,1,Jaguars,12.0,2022,171
8,4,13:07,JAX 25,14,7:12,75,Touchdown,1,Jaguars,12.0,2022,171
9,4,5:42,BAL 16,4,1:23,5,Field Goal,1,Jaguars,12.0,2022,171
10,4,2:02,JAX 25,10,1:48,75,Touchdown,1,Jaguars,12.0,2022,171
