Player,Pos,home_team,team,week,year,game_id
Lamar Jackson,QB,0,Ravens,12.0,2022,171
Gus Edwards,RB,0,Ravens,12.0,2022,171
Patrick Ricard,FB,0,Ravens,12.0,2022,171
Demarcus Robinson,WR,0,Ravens,12.0,2022,171
Devin Duvernay,WR,0,Ravens,12.0,2022,171
Mark Andrews,TE,0,Ravens,12.0,2022,171
Patrick Mekari,OL,0,Ravens,12.0,2022,171
Morgan Moses,T,0,Ravens,12.0,2022,171
Kevin Zeitler,G,0,Ravens,12.0,2022,171
Ben Powers,G,0,Ravens,12.0,2022,171
Tyler Linderbaum,C,0,Ravens,12.0,2022,171
Nnamdi Madubuike,DT,0,Ravens,12.0,2022,171
Broderick Washington Jr.,DT,0,Ravens,12.0,2022,171
Calais Campbell,DT,0,Ravens,12.0,2022,171
Jason Pierre-Paul,OLB,0,Ravens,12.0,2022,171
Patrick Queen,LB,0,Ravens,12.0,2022,171
Malik Harrison,LB,0,Ravens,12.0,2022,171
Roquan Smith,LB,0,Ravens,12.0,2022,171
Marcus Peters,CB,0,Ravens,12.0,2022,171
Marlon Humphrey,CB,0,Ravens,12.0,2022,171
Chuck Clark,S,0,Ravens,12.0,2022,171
Geno Stone,S,0,Ravens,12.0,2022,171
