Player,Pos,home_team,team,week,year,game_id
Ryan Tannehill,QB,1,Titans,12.0,2022,168
Derrick Henry,RB,1,Titans,12.0,2022,168
Robert Woods,WR,1,Titans,12.0,2022,168
Nick Westbrook-Ikhine,WR,1,Titans,12.0,2022,168
Geoff Swaim,TE,1,Titans,12.0,2022,168
Kevin Rader,TE,1,Titans,12.0,2022,168
Dennis Daley,OL,1,Titans,12.0,2022,168
Dillon Radunz,OL,1,Titans,12.0,2022,168
Nicholas Petit-Frere,OL,1,Titans,12.0,2022,168
Aaron Brewer,G,1,Titans,12.0,2022,168
Nate Davis,G,1,Titans,12.0,2022,168
Mario Edwards,DE,1,Titans,12.0,2022,168
Jeffery Simmons,DT,1,Titans,12.0,2022,168
Teair Tart,DT,1,Titans,12.0,2022,168
Bud Dupree,OLB,1,Titans,12.0,2022,168
David Long,LB,1,Titans,12.0,2022,168
Dylan Cole,LB,1,Titans,12.0,2022,168
Roger McCreary,CB,1,Titans,12.0,2022,168
Kristian Fulton,CB,1,Titans,12.0,2022,168
Amani Hooker,DB,1,Titans,12.0,2022,168
Andrew Adams,DB,1,Titans,12.0,2022,168
Kevin Byard,S,1,Titans,12.0,2022,168
