Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Vikings,7.0,9.14,17.64,-7.88,-5.73,-11.53,-12.83,1.3,0.0,7.59,-5.85,8.64,6.09,-0.76,-0.53,12.0,2022,167
Patriots,-7.0,11.53,12.83,-1.3,0.0,-9.14,-17.64,7.88,5.73,-7.59,-8.64,5.85,0.76,-6.09,0.53,12.0,2022,167
