Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
James Pierre,PIT,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,12.0,2022,180
Arthur Maulet,PIT,0,0,0,0,0,1.0,10,5,5,1,1,0,0,0,0,12.0,2022,180
Terrell Edmunds,PIT,0,0,0,0,0,1.0,6,4,2,1,1,0,0,0,0,12.0,2022,180
Alex Highsmith,PIT,0,0,0,0,0,1.0,6,4,2,0,2,0,0,0,1,12.0,2022,180
Devin Bush Jr.,PIT,0,0,0,0,1,0.0,8,2,6,0,0,0,0,0,0,12.0,2022,180
Minkah Fitzpatrick,PIT,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,12.0,2022,180
Myles Jack,PIT,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,12.0,2022,180
Larry Ogunjobi,PIT,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,12.0,2022,180
Levi Wallace,PIT,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0,12.0,2022,180
Malik Reed,PIT,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0,12.0,2022,180
Montravius Adams,PIT,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,12.0,2022,180
T.J. Watt,PIT,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,1,12.0,2022,180
Chris Wormley,PIT,0,0,0,0,0,0.0,2,0,2,0,0,1,0,0,0,12.0,2022,180
Marcus Allen,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,180
Cameron Heyward,PIT,0,0,0,0,0,0.0,1,0,1,0,3,0,0,0,0,12.0,2022,180
Connor Heyward,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Damontae Kazee,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Benny Snell Jr.,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,180
Cameron Sutton,PIT,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Matthew Wright,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Yannick Ngakoue,IND,0,0,0,0,0,2.0,4,3,1,2,2,0,0,0,0,12.0,2022,180
Tony Brown,IND,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,12.0,2022,180
Zaire Franklin,IND,0,0,0,0,0,0.0,11,5,6,0,0,0,0,0,0,12.0,2022,180
Kenny Moore,IND,0,0,0,0,1,0.0,10,7,3,0,0,0,0,0,0,12.0,2022,180
Stephon Gilmore,IND,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,12.0,2022,180
E.J. Speed,IND,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0,12.0,2022,180
DeForest Buckner,IND,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0,12.0,2022,180
Rodney McLeod,IND,0,0,0,0,1,0.0,6,3,3,1,0,0,0,0,0,12.0,2022,180
Bobby Okereke,IND,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,12.0,2022,180
Julian Blackmon,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,12.0,2022,180
Dayo Odeyingbo,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,12.0,2022,180
Ben Banogu,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,12.0,2022,180
Brandon Facyson,IND,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,12.0,2022,180
Eric Johnson,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,180
Rodney Thomas II,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,180
Byron Cowart,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Ashton Dulin,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Michael Pittman Jr.,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Isaiah Rodgers,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Grover Stewart,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,180
Will Fries,IND,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2022,180
