Player,Pos,home_team,team,week,year,game_id
Derek Carr,QB,0,Raiders,12.0,2022,175
Josh Jacobs,RB,0,Raiders,12.0,2022,175
Davante Adams,WR,0,Raiders,12.0,2022,175
Mack Hollins,WR,0,Raiders,12.0,2022,175
Keelan Cole,WR,0,Raiders,12.0,2022,175
Foster Moreau,TE,0,Raiders,12.0,2022,175
Jermaine Eluemunor,OL,0,Raiders,12.0,2022,175
Alex Bars,OL,0,Raiders,12.0,2022,175
Kolton Miller,T,0,Raiders,12.0,2022,175
Dylan Parham,G,0,Raiders,12.0,2022,175
Andre James,C,0,Raiders,12.0,2022,175
Maxx Crosby,DE,0,Raiders,12.0,2022,175
Chandler Jones,DE,0,Raiders,12.0,2022,175
Andrew Billings,DT,0,Raiders,12.0,2022,175
Bilal Nichols,DT,0,Raiders,12.0,2022,175
Jayon Brown,LB,0,Raiders,12.0,2022,175
Denzel Perryman,LB,0,Raiders,12.0,2022,175
Sam Webb,CB,0,Raiders,12.0,2022,175
Tyler Hall,CB,0,Raiders,12.0,2022,175
Anthony Averett,CB,0,Raiders,12.0,2022,175
Tre'von Moehrig,S,0,Raiders,12.0,2022,175
Duron Harmon,S,0,Raiders,12.0,2022,175
