Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Denzel Perryman,LVR,1,24,0,24,1,0.0,9,4,5,2,0,0,0,0,0,12.0,2022,175
Maxx Crosby,LVR,0,0,0,0,1,1.5,4,3,1,1,6,0,0,0,0,12.0,2022,175
Andrew Billings,LVR,0,0,0,0,0,1.0,4,2,2,1,2,0,0,0,0,12.0,2022,175
Bilal Nichols,LVR,0,0,0,0,0,0.5,5,2,3,1,1,0,0,0,0,12.0,2022,175
Duron Harmon,LVR,0,0,0,0,1,0.0,7,7,0,0,0,0,0,0,0,12.0,2022,175
Jayon Brown,LVR,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,12.0,2022,175
Sam Webb,LVR,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,12.0,2022,175
Luke Masterson,LVR,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0,12.0,2022,175
Rock Ya-Sin,LVR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,12.0,2022,175
Tre'von Moehrig,LVR,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,12.0,2022,175
Roderic Teamer,LVR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,12.0,2022,175
Clelin Ferrell,LVR,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,12.0,2022,175
Tyler Hall,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,175
Josh Jacobs,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,175
Kyle Peko,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,175
Ameer Abdullah,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Davante Adams,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Darien Butler,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Matthias Farley,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Jesper Horsted,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,175
Keelan Cole,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2022,175
Chandler Jones,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2022,175
Quandre Diggs,SEA,2,39,0,24,2,0.0,6,3,3,0,0,0,0,0,0,12.0,2022,175
Poona Ford,SEA,0,0,0,0,0,1.0,4,3,1,1,2,0,0,0,0,12.0,2022,175
Jordyn Brooks,SEA,0,0,0,0,1,0.0,16,7,9,0,0,0,0,0,0,12.0,2022,175
Cody Barton,SEA,0,0,0,0,1,0.0,12,8,4,1,0,0,0,0,0,12.0,2022,175
Michael Jackson,SEA,0,0,0,0,1,0.0,7,4,3,0,0,0,0,0,0,12.0,2022,175
Ryan Neal,SEA,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,12.0,2022,175
Al Woods,SEA,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,12.0,2022,175
Coby Bryant,SEA,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,12.0,2022,175
Riq Woolen,SEA,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,12.0,2022,175
Nick Bellore,SEA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,12.0,2022,175
Bruce Irvin,SEA,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0,12.0,2022,175
Boye Mafe,SEA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,12.0,2022,175
Shelby Harris,SEA,0,0,0,0,1,0.0,2,1,1,1,0,0,0,0,0,12.0,2022,175
Josh Jones,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,12.0,2022,175
Bryan Mone,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,175
Uchenna Nwosu,SEA,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,12.0,2022,175
Tre Brown,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,175
Justin Coleman,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Travis Homer,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Quinton Jefferson,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
Damien Lewis,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,175
Jason Myers,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,175
L.J. Collier,SEA,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,12.0,2022,175
