Player,Pos,home_team,team,week,year,game_id
Andy Dalton,QB,0,Saints,12.0,2022,178
Alvin Kamara,RB,0,Saints,12.0,2022,178
Chris Olave,WR,0,Saints,12.0,2022,178
Jarvis Landry,WR,0,Saints,12.0,2022,178
Taysom Hill,TE,0,Saints,12.0,2022,178
Juwan Johnson,TE,0,Saints,12.0,2022,178
Cesar Ruiz,OL,0,Saints,12.0,2022,178
Andrus Peat,OL,0,Saints,12.0,2022,178
James Hurst,OL,0,Saints,12.0,2022,178
Ryan Ramczyk,T,0,Saints,12.0,2022,178
Josh Andrews,G,0,Saints,12.0,2022,178
Tanoh Kpassagnon,DE,0,Saints,12.0,2022,178
Cameron Jordan,DE,0,Saints,12.0,2022,178
David Onyemata,DT,0,Saints,12.0,2022,178
Shy Tuttle,DT,0,Saints,12.0,2022,178
Kaden Elliss,LB,0,Saints,12.0,2022,178
Demario Davis,LB,0,Saints,12.0,2022,178
Zack Baun,LB,0,Saints,12.0,2022,178
Paulson Adebo,CB,0,Saints,12.0,2022,178
Bradley Roby,CB,0,Saints,12.0,2022,178
Tyrann Mathieu,FS,0,Saints,12.0,2022,178
Marcus Maye,S,0,Saints,12.0,2022,178
