#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:12,CHI 25,9,4:13,71,Field Goal,0,Bears,12.0,2022,174
2,1,4:11,CHI 29,9,4:51,71,Touchdown,0,Bears,12.0,2022,174
3,2,9:22,CHI 18,3,2:11,9,Punt,0,Bears,12.0,2022,174
4,2,4:57,CHI 25,3,1:18,8,Punt,0,Bears,12.0,2022,174
5,2,0:12,CHI 25,1,0:12,-1,End of Half,0,Bears,12.0,2022,174
6,3,15:00,CHI 25,3,1:39,-3,Punt,0,Bears,12.0,2022,174
7,3,11:48,CHI 1,4,1:49,13,Punt,0,Bears,12.0,2022,174
8,3,6:35,CHI 25,4,2:16,19,Punt,0,Bears,12.0,2022,174
9,3,2:28,CHI 25,13,6:25,48,Downs,0,Bears,12.0,2022,174
10,4,8:05,CHI 43,8,3:01,47,Interception,0,Bears,12.0,2022,174
