Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Patrick Surtain II,DEN,0,7,3,42.9%,77.0,25.7,11.0,1.0,123.2,17.6,72.0,5.0,0,0,0,0.0,0,5,0,0.0%,12.0,2022,173
Damarri Mathis,DEN,0,4,3,75.0%,45.0,15.0,11.3,0.0,111.5,14.5,29.0,16.0,0,0,0,0.0,0,6,1,14.3%,12.0,2022,173
Justin Simmons,DEN,0,2,2,100.0%,20.0,10.0,10.0,0.0,108.3,-1.0,-2.0,22.0,0,0,0,0.0,0,9,0,0.0%,12.0,2022,173
Essang Bassey,DEN,0,2,1,50.0%,14.0,14.0,7.0,0.0,72.9,10.5,-4.0,18.0,0,0,0,0.0,0,1,0,0.0%,12.0,2022,173
Alex Singleton,DEN,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,1.0,1.0,1.0,0,0,0,0.0,0,8,0,0.0%,12.0,2022,173
P.J. Locke,DEN,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,0.0,0.0,6.0,1,0,0,0.0,0,5,0,0.0%,12.0,2022,173
Nik Bonitto,DEN,0,0,0,,,,,,,,,,4,0,1,0.0,1,1,0,0.0%,12.0,2022,173
Baron Browning,DEN,0,0,0,,,,,,,,,,3,1,0,0.0,1,1,0,0.0%,12.0,2022,173
Dre'Mont Jones,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,7,0,0.0%,12.0,2022,173
Kareem Jackson,DEN,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,5,0,0.0%,12.0,2022,173
DeShawn Williams,DEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,12.0,2022,173
Jacob Martin,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,12.0,2022,173
D.J. Jones,DEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,12.0,2022,173
Josey Jewell,DEN,0,0,0,,,,,,,,,,2,0,0,0.0,0,8,1,11.1%,12.0,2022,173
Kendall Hinton,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,12.0,2022,173
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,3,0,0,0.0,0,2,0,0.0%,12.0,2022,173
C.J. Henderson,CAR,0,7,5,71.4%,22.0,4.4,3.1,1.0,114.3,8.9,18.0,4.0,0,0,0,0.0,0,4,0,0.0%,12.0,2022,173
Jaycee Horn,CAR,0,9,4,44.4%,46.0,11.5,5.1,0.0,60.4,11.8,36.0,10.0,0,0,0,0.0,0,6,0,0.0%,12.0,2022,173
Frankie Luvu,CAR,0,3,3,100.0%,14.0,4.7,4.7,0.0,86.1,0.0,0.0,14.0,5,0,1,0.0,1,8,0,0.0%,12.0,2022,173
Shaq Thompson,CAR,0,4,3,75.0%,25.0,8.3,6.3,0.0,90.6,10.0,10.0,15.0,3,0,1,0.0,1,6,0,0.0%,12.0,2022,173
Sam Franklin,CAR,0,2,1,50.0%,-3.0,-3.0,-1.5,0.0,56.2,5.5,-2.0,-1.0,2,1,0,0.0,1,5,0,0.0%,12.0,2022,173
Jeremy Chinn,CAR,0,3,1,33.3%,2.0,2.0,0.7,0.0,42.4,12.7,1.0,1.0,0,0,0,0.0,0,1,0,0.0%,12.0,2022,173
T.J. Carrie,CAR,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,5.0,5.0,9.0,0,0,0,0.0,0,4,0,0.0%,12.0,2022,173
Keith Taylor,CAR,0,4,1,25.0%,22.0,22.0,5.5,0.0,50.0,5.8,22.0,0.0,0,0,0,0.0,0,1,0,0.0%,12.0,2022,173
Brian Burns,CAR,0,0,0,,,,,,,,,,4,0,2,2.0,4,3,1,25.0%,12.0,2022,173
Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,12.0,2022,173
Yetur Gross-Matos,CAR,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,,12.0,2022,173
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%,12.0,2022,173
Amare Barno,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,12.0,2022,173
Xavier Woods,CAR,0,1,0,0.0%,,,0.0,,39.6,54.0,,,0,0,0,0.0,0,5,0,0.0%,12.0,2022,173
