Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Davante Adams,LVR,11,7,74,0,4.0,54,7.7,20,2.9,8.6,0,,0,0.0,1,45.3,12.0,2022,175
Josh Jacobs,LVR,7,6,74,0,2.0,19,3.2,55,9.2,3.1,0,,0,0.0,0,110.7,12.0,2022,175
Mack Hollins,LVR,5,4,63,1,2.0,33,8.3,30,7.5,11.8,0,,0,0.0,0,158.3,12.0,2022,175
Ameer Abdullah,LVR,3,3,39,1,2.0,24,8.0,15,5.0,8.0,0,,0,0.0,0,158.3,12.0,2022,175
Foster Moreau,LVR,7,3,33,1,3.0,22,7.3,11,3.7,13.4,0,,1,14.3,1,57.4,12.0,2022,175
Keelan Cole,LVR,2,2,12,0,1.0,11,5.5,1,0.5,5.5,0,,0,0.0,0,91.7,12.0,2022,175
Jakob Johnson,LVR,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,12.0,2022,175
D.K. Metcalf,SEA,15,11,90,0,4.0,66,6.0,24,2.2,6.8,0,,0,0.0,0,88.2,12.0,2022,175
Noah Fant,SEA,3,3,34,0,1.0,33,11.0,1,0.3,11.0,0,,0,0.0,0,113.9,12.0,2022,175
Marquise Goodwin,SEA,3,3,48,0,3.0,32,10.7,16,5.3,10.7,0,,0,0.0,0,118.7,12.0,2022,175
Tyler Lockett,SEA,7,3,68,1,2.0,44,14.7,24,8.0,12.9,0,,0,0.0,1,78.3,12.0,2022,175
DeeJay Dallas,SEA,2,2,13,0,1.0,-3,-1.5,16,8.0,-1.5,0,,0,0.0,0,93.7,12.0,2022,175
Will Dissly,SEA,3,2,17,0,1.0,17,8.5,0,0.0,9.0,0,,1,33.3,0,81.2,12.0,2022,175
Travis Homer,SEA,3,2,45,1,2.0,23,11.5,22,11.0,6.3,0,,0,0.0,0,149.3,12.0,2022,175
Kenneth Walker III,SEA,1,1,13,0,1.0,-6,-6.0,19,19.0,-6.0,0,,0,0.0,0,118.7,12.0,2022,175
