Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Mykal Walker,ATL,1,12,0,12,2,0.0,9,1,8,0,0,0,0,0,0,12.0,2022,172
Rashaan Evans,ATL,0,0,0,0,0,0.0,13,8,5,0,0,0,0,0,0,12.0,2022,172
Darren Hall,ATL,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0,12.0,2022,172
Richie Grant,ATL,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0,12.0,2022,172
Jaylinn Hawkins,ATL,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,12.0,2022,172
Adetokunbo Ogundeji,ATL,0,0,0,0,0,0.0,6,1,5,0,0,0,0,0,0,12.0,2022,172
Troy Andersen,ATL,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0,12.0,2022,172
Grady Jarrett,ATL,0,0,0,0,0,0.0,5,1,4,0,1,0,0,0,0,12.0,2022,172
Lorenzo Carter,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,12.0,2022,172
Timmy Horne,ATL,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,12.0,2022,172
DeAngelo Malone,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,12.0,2022,172
DeAundre Alford,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,172
Arnold Ebiketie,ATL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,12.0,2022,172
Jaleel Johnson,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,172
Abdullah Anderson,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,172
Isaiah Oliver,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,172
AJ Terrell,ATL,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,172
Kendall Fuller,WAS,1,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,172
Montez Sweat,WAS,0,0,0,0,0,1.0,4,2,2,2,2,0,0,0,0,12.0,2022,172
Darrick Forrest,WAS,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0,12.0,2022,172
Jamin Davis,WAS,0,0,0,0,0,0.0,10,6,4,0,0,0,0,0,0,12.0,2022,172
Kamren Curl,WAS,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,12.0,2022,172
Daron Payne,WAS,0,0,0,0,1,0.0,6,3,3,2,0,0,0,0,0,12.0,2022,172
Jonathan Allen,WAS,0,0,0,0,0,0.0,5,3,2,0,1,0,0,0,0,12.0,2022,172
John Ridgeway,WAS,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,12.0,2022,172
Jonathan Bostic,WAS,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,12.0,2022,172
Christian Holmes,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,172
Bobby McCain,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,172
Casey Toohill,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,172
Milo Eifler,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,172
Jeremy Reaves,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,172
Curtis Samuel,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,172
James Smith-Williams,WAS,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,12.0,2022,172
Jonathan Williams,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,172
