Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Chris Harris Jr.,NOR,0,6,6,100.0%,47.0,7.8,7.8,0.0,99.3,4.8,29.0,18.0,0,0,0,0.0,0,7,0,0.0%,12.0,2022,178
Kaden Elliss,NOR,0,5,5,100.0%,38.0,7.6,7.6,0.0,98.3,3.4,17.0,21.0,2,0,0,0.0,0,13,0,0.0%,12.0,2022,178
Paulson Adebo,NOR,0,8,4,50.0%,42.0,10.5,5.3,0.0,65.6,8.5,15.0,27.0,0,0,0,0.0,0,6,1,14.3%,12.0,2022,178
Tyrann Mathieu,NOR,0,5,3,60.0%,17.0,5.7,3.4,1.0,105.8,6.8,7.0,10.0,1,0,0,0.0,0,3,0,0.0%,12.0,2022,178
Demario Davis,NOR,0,5,2,40.0%,23.0,11.5,4.6,0.0,54.6,3.2,6.0,17.0,0,0,0,0.0,0,8,1,11.1%,12.0,2022,178
Alontae Taylor,NOR,0,2,2,100.0%,29.0,14.5,14.5,0.0,118.7,8.5,17.0,12.0,0,0,0,0.0,0,4,0,0.0%,12.0,2022,178
Bradley Roby,NOR,0,3,2,66.7%,15.0,7.5,5.0,0.0,78.5,0.0,3.0,12.0,0,0,0,0.0,0,2,1,33.3%,12.0,2022,178
Zack Baun,NOR,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,3.0,3.0,6.0,6,0,1,0.0,1,4,1,20.0%,12.0,2022,178
Marcus Maye,NOR,0,2,1,50.0%,2.0,2.0,1.0,0.0,56.2,5.5,2.0,0.0,0,0,0,0.0,0,5,0,0.0%,12.0,2022,178
Kentavius Street,NOR,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,0,0.0%,12.0,2022,178
Shy Tuttle,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%,12.0,2022,178
David Onyemata,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,12.0,2022,178
Malcolm Roach,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,12.0,2022,178
Dre Greenlaw,SFO,0,5,4,80.0%,26.0,6.5,5.2,0.0,88.3,1.4,1.0,25.0,3,0,0,0.0,0,6,1,14.3%,12.0,2022,178
Jimmie Ward,SFO,0,5,3,60.0%,39.0,13.0,7.8,0.0,84.6,11.8,29.0,10.0,1,0,0,0.0,0,3,0,0.0%,12.0,2022,178
Charvarius Ward,SFO,0,7,3,42.9%,18.0,6.0,2.6,0.0,50.3,6.6,14.0,4.0,0,0,0,0.0,0,5,0,0.0%,12.0,2022,178
Talanoa Hufanga,SFO,0,3,3,100.0%,23.0,7.7,7.7,0.0,98.6,1.3,4.0,19.0,0,0,0,0.0,0,9,0,0.0%,12.0,2022,178
Azeez Al-Shaair,SFO,0,2,2,100.0%,25.0,12.5,12.5,0.0,118.7,6.0,12.0,13.0,2,0,0,0.0,0,4,0,0.0%,12.0,2022,178
Deommodore Lenoir,SFO,0,2,2,100.0%,53.0,26.5,26.5,0.0,118.7,17.0,34.0,19.0,0,0,0,0.0,0,5,0,0.0%,12.0,2022,178
Fred Warner,SFO,0,3,1,33.3%,20.0,20.0,6.7,0.0,57.6,11.0,18.0,2.0,0,0,1,0.0,1,6,0,0.0%,12.0,2022,178
Samson Ebukam,SFO,0,0,0,,,,,,,,,,1,0,2,0.0,2,2,0,0.0%,12.0,2022,178
Nick Bosa,SFO,0,0,0,,,,,,,,,,1,0,1,1.0,2,3,0,0.0%,12.0,2022,178
Charles Omenihu,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,12.0,2022,178
Tashaun Gipson,SFO,0,2,0,0.0%,,,0.0,,39.6,17.0,,,0,0,0,0.0,0,3,0,0.0%,12.0,2022,178
Samuel Womack,SFO,0,1,0,0.0%,,,0.0,,39.6,17.0,,,0,0,0,0.0,0,0,0,,12.0,2022,178
