Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,16.0,13.96,10.01,3.95,-4.77,9.01,9.02,-0.34,10.72,-8.76,-3.52,1.83,0.9,-6.85,-1.12,12.0,2022,177
Rams,-16.0,-9.01,-9.02,0.34,-10.72,-13.96,-10.01,-3.95,4.77,8.76,-1.83,3.52,6.85,-0.9,1.12,12.0,2022,177
