Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Marcus Mariota,ATL,0,0,0,0,0,12.0,2022,172
Tyler Allgeier,ATL,0,0,0,0,0,12.0,2022,172
Cordarrelle Patterson,ATL,5,3,19,0,15,12.0,2022,172
Caleb Huntley,ATL,1,1,1,0,1,12.0,2022,172
Olamide Zaccheaus,ATL,8,5,91,0,45,12.0,2022,172
Drake London,ATL,4,2,29,0,22,12.0,2022,172
Anthony Firkser,ATL,1,1,16,0,16,12.0,2022,172
Parker Hesse,ATL,2,1,9,0,9,12.0,2022,172
MyCole Pruitt,ATL,3,2,9,1,5,12.0,2022,172
Taylor Heinicke,WAS,0,0,0,0,0,12.0,2022,172
Brian Robinson Jr.,WAS,3,2,20,1,14,12.0,2022,172
Antonio Gibson,WAS,3,3,22,0,14,12.0,2022,172
Jonathan Williams,WAS,0,0,0,0,0,12.0,2022,172
Curtis Samuel,WAS,0,0,0,0,0,12.0,2022,172
Terry McLaurin,WAS,6,4,48,0,26,12.0,2022,172
John Bates,WAS,4,3,24,1,16,12.0,2022,172
Dyami Brown,WAS,1,1,17,0,17,12.0,2022,172
Logan Thomas,WAS,3,1,7,0,7,12.0,2022,172
Jahan Dotson,WAS,1,0,0,0,0,12.0,2022,172
Cole Turner,WAS,1,0,0,0,0,12.0,2022,172
