#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:05,LAR 4,3,1:42,4,Punt,0,Rams,12.0,2022,177
2,1,11:23,KAN 43,3,1:23,-2,Punt,0,Rams,12.0,2022,177
3,1,5:40,LAR 25,10,5:43,46,Field Goal,0,Rams,12.0,2022,177
4,2,9:50,LAR 25,10,6:34,23,Punt,0,Rams,12.0,2022,177
5,2,0:16,LAR 23,1,0:16,-1,End of Half,0,Rams,12.0,2022,177
6,3,15:00,LAR 25,3,1:36,-2,Punt,0,Rams,12.0,2022,177
7,3,6:32,LAR 25,14,6:36,75,Touchdown,0,Rams,12.0,2022,177
8,4,8:50,LAR 20,2,0:41,4,Interception,0,Rams,12.0,2022,177
9,4,6:36,LAR 27,4,1:19,16,Interception,0,Rams,12.0,2022,177
10,4,1:44,LAR 16,6,1:44,30,End of Game,0,Rams,12.0,2022,177
