Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Aaron Rodgers,GNB,11,16,140,2,2,3,17,30,95.8,12.0,2022,179
Jordan Love,GNB,6,9,113,1,0,0,0,63,146.8,12.0,2022,179
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Christian Watson,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Randall Cobb,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Tyler Davis,GNB,0,0,0,0,0,0,0,0,,12.0,2022,179
Jalen Hurts,PHI,16,28,153,2,0,2,16,30,96.3,12.0,2022,179
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
Boston Scott,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,12.0,2022,179
