#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,HOU 25,3,1:38,4,Punt,0,Texans,12.0,2022,170
2,1,10:21,HOU 10,4,2:40,-1,Punt,0,Texans,12.0,2022,170
3,1,2:57,HOU 25,5,1:51,18,Punt,0,Texans,12.0,2022,170
4,2,13:18,HOU 20,2,0:51,1,Interception,0,Texans,12.0,2022,170
5,2,12:22,HOU 25,3,1:28,4,Punt,0,Texans,12.0,2022,170
6,2,6:22,HOU 25,3,1:23,-9,Fumble,0,Texans,12.0,2022,170
7,2,4:59,HOU 16,5,3:07,18,Punt,0,Texans,12.0,2022,170
8,3,10:38,HOU 26,3,2:09,1,Punt,0,Texans,12.0,2022,170
9,3,6:28,HOU 36,6,3:10,64,Touchdown,0,Texans,12.0,2022,170
10,3,0:11,,6,2:25,50,Touchdown,0,Texans,12.0,2022,170
11,4,11:47,HOU 33,8,2:47,57,Field Goal,0,Texans,12.0,2022,170
12,4,7:12,HOU 41,4,2:24,-10,Punt,0,Texans,12.0,2022,170
13,4,4:20,HOU 40,7,1:40,16,Interception,0,Texans,12.0,2022,170
