Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Marcus Mariota,ATL,6,49,0,14,12.0,2022,172
Tyler Allgeier,ATL,11,54,0,15,12.0,2022,172
Cordarrelle Patterson,ATL,11,52,0,21,12.0,2022,172
Caleb Huntley,ATL,1,12,0,12,12.0,2022,172
Olamide Zaccheaus,ATL,0,0,0,0,12.0,2022,172
Drake London,ATL,0,0,0,0,12.0,2022,172
Anthony Firkser,ATL,0,0,0,0,12.0,2022,172
Parker Hesse,ATL,0,0,0,0,12.0,2022,172
MyCole Pruitt,ATL,0,0,0,0,12.0,2022,172
Taylor Heinicke,WAS,1,-1,0,-1,12.0,2022,172
Brian Robinson Jr.,WAS,18,105,0,21,12.0,2022,172
Antonio Gibson,WAS,9,32,0,10,12.0,2022,172
Jonathan Williams,WAS,4,22,0,9,12.0,2022,172
Curtis Samuel,WAS,4,13,0,5,12.0,2022,172
Terry McLaurin,WAS,1,5,0,5,12.0,2022,172
John Bates,WAS,0,0,0,0,12.0,2022,172
Dyami Brown,WAS,0,0,0,0,12.0,2022,172
Logan Thomas,WAS,0,0,0,0,12.0,2022,172
Jahan Dotson,WAS,0,0,0,0,12.0,2022,172
Cole Turner,WAS,0,0,0,0,12.0,2022,172
