Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Raiders,2.75,16.24,14.77,7.41,-8.58,-6.66,-10.03,3.37,9.56,-6.76,-4.99,5.4,0.81,-3.93,-4.05,12.0,2022,175
Seahawks,-2.75,6.66,10.03,-3.37,-9.56,-16.24,-14.77,-7.41,8.58,6.76,-5.4,4.99,3.93,-0.81,4.05,12.0,2022,175
