Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,-6.0,-3.22,-1.78,-3.86,-10.3,-7.95,-0.89,-7.06,0.0,7.37,-2.44,9.33,2.1,-1.87,0.25,12.0,2022,180
Steelers,6.0,7.95,0.89,7.06,0.0,3.22,1.78,3.86,10.3,-7.37,-9.33,2.44,1.87,-2.1,-0.25,12.0,2022,180
