Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,-21.0,-3.97,-6.25,2.28,-4.76,-20.96,-19.35,-1.61,0.0,3.63,-1.08,3.66,2.63,-1.99,0.41,12.0,2022,174
Jets,21.0,20.96,19.35,1.61,0.0,3.97,6.25,-2.28,4.76,-3.63,-3.66,1.08,1.99,-2.63,-0.41,12.0,2022,174
