Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,1.0,5.31,17.52,-10.61,-3.55,-8.53,-5.77,-3.49,6.33,1.38,-3.85,4.27,3.8,0.02,-2.86,12.0,2022,171
Ravens,-1.0,8.53,5.77,3.49,-6.33,-5.31,-17.52,10.61,3.55,-1.38,-4.27,3.85,-0.02,-3.8,2.86,12.0,2022,171
