Player,Pos,home_team,team,week,year,game_id
Mike White,QB,1,Jets,12.0,2022,174
Michael Carter,RB,1,Jets,12.0,2022,174
Braxton Berrios,WR,1,Jets,12.0,2022,174
Corey Davis,WR,1,Jets,12.0,2022,174
Tyler Conklin,TE,1,Jets,12.0,2022,174
C.J. Uzomah,TE,1,Jets,12.0,2022,174
Nate Herbig,OL,1,Jets,12.0,2022,174
Connor McGovern,OL,1,Jets,12.0,2022,174
Duane Brown,T,1,Jets,12.0,2022,174
Cedric Ogbuehi,T,1,Jets,12.0,2022,174
Laken Tomlinson,G,1,Jets,12.0,2022,174
Carl Lawson,DE,1,Jets,12.0,2022,174
Nathan Shepherd,DT,1,Jets,12.0,2022,174
John Franklin-Myers,DT,1,Jets,12.0,2022,174
Quinnen Williams,DT,1,Jets,12.0,2022,174
C.J. Mosley,LB,1,Jets,12.0,2022,174
Quincy Williams,LB,1,Jets,12.0,2022,174
Sauce Gardner,CB,1,Jets,12.0,2022,174
D.J. Reed,CB,1,Jets,12.0,2022,174
Michael Carter II,CB,1,Jets,12.0,2022,174
Lamarcus Joyner,S,1,Jets,12.0,2022,174
Jordan Whitehead,S,1,Jets,12.0,2022,174
