Player,Pos,home_team,team,week,year,game_id
Kyle Allen,QB,0,Texans,12.0,2022,170
Dameon Pierce,RB,0,Texans,12.0,2022,170
Dare Ogunbowale,RB,0,Texans,12.0,2022,170
Nico Collins,WR,0,Texans,12.0,2022,170
Brandin Cooks,WR,0,Texans,12.0,2022,170
Teagan Quitoriano,TE,0,Texans,12.0,2022,170
A.J. Cann,OL,0,Texans,12.0,2022,170
Laremy Tunsil,OL,0,Texans,12.0,2022,170
Scott Quessenberry,OL,0,Texans,12.0,2022,170
Tytus Howard,OL,0,Texans,12.0,2022,170
Kenyon Green,OL,0,Texans,12.0,2022,170
Roy Lopez,DL,0,Texans,12.0,2022,170
Jerry Hughes,DL,0,Texans,12.0,2022,170
Ogbonnia Okoronkwo,DL,0,Texans,12.0,2022,170
Maliek Collins,DL,0,Texans,12.0,2022,170
Christian Kirksey,LB,0,Texans,12.0,2022,170
Christian Harris,LB,0,Texans,12.0,2022,170
Desmond King,DB,0,Texans,12.0,2022,170
Steven Nelson,DB,0,Texans,12.0,2022,170
Jonathan Owens,DB,0,Texans,12.0,2022,170
Jalen Pitre,DB,0,Texans,12.0,2022,170
Tavierre Thomas,DB,0,Texans,12.0,2022,170
