Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Josh Jones,G,66,100%,0,0%,5,19%,1,Cardinals,12.0,2022,176
Kelvin Beachum,T,66,100%,0,0%,3,11%,1,Cardinals,12.0,2022,176
Rashaad Coward,T,66,100%,0,0%,2,7%,1,Cardinals,12.0,2022,176
Max Garcia,G,66,100%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Kyler Murray,QB,66,100%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Billy Price,C,66,100%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Marquise Brown,WR,64,97%,0,0%,0,0%,1,Cardinals,12.0,2022,176
James Conner,RB,64,97%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Trey McBride,TE,52,79%,0,0%,5,19%,1,Cardinals,12.0,2022,176
DeAndre Hopkins,WR,49,74%,0,0%,0,0%,1,Cardinals,12.0,2022,176
A.J. Green,WR,35,53%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Robbie Chosen,WR,28,42%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Maxx Williams,TE,17,26%,0,0%,9,33%,1,Cardinals,12.0,2022,176
Stephen Anderson,TE,12,18%,0,0%,20,74%,1,Cardinals,12.0,2022,176
Keaontay Ingram,RB,7,11%,0,0%,0,0%,1,Cardinals,12.0,2022,176
Corey Clement,RB,1,2%,0,0%,10,37%,1,Cardinals,12.0,2022,176
Andre Baccellia,WR,1,2%,0,0%,3,11%,1,Cardinals,12.0,2022,176
Zaven Collins,LB,0,0%,66,100%,3,11%,1,Cardinals,12.0,2022,176
Budda Baker,SS,0,0%,66,100%,1,4%,1,Cardinals,12.0,2022,176
Jalen Thompson,FS,0,0%,66,100%,0,0%,1,Cardinals,12.0,2022,176
Isaiah Simmons,LB,0,0%,65,99%,0,0%,1,Cardinals,12.0,2022,176
Antonio Hamilton,CB,0,0%,61,93%,3,11%,1,Cardinals,12.0,2022,176
Marco Wilson,CB,0,0%,57,86%,6,22%,1,Cardinals,12.0,2022,176
J.J. Watt,DE,0,0%,53,80%,0,0%,1,Cardinals,12.0,2022,176
Zach Allen,DE,0,0%,52,79%,3,11%,1,Cardinals,12.0,2022,176
Markus Golden,LB,0,0%,50,76%,0,0%,1,Cardinals,12.0,2022,176
Ben Niemann,LB,0,0%,33,50%,3,11%,1,Cardinals,12.0,2022,176
Trayvon Mullen,CB,0,0%,29,44%,11,41%,1,Cardinals,12.0,2022,176
Myjai Sanders,LB,0,0%,29,44%,0,0%,1,Cardinals,12.0,2022,176
Leki Fotu,DT,0,0%,17,26%,8,30%,1,Cardinals,12.0,2022,176
Tanner Vallejo,LB,0,0%,16,24%,22,81%,1,Cardinals,12.0,2022,176
Cameron Thomas,LB,0,0%,15,23%,3,11%,1,Cardinals,12.0,2022,176
Trysten Hill,DT,0,0%,15,23%,0,0%,1,Cardinals,12.0,2022,176
Jonathan Ledbetter,DE,0,0%,13,20%,3,11%,1,Cardinals,12.0,2022,176
Victor Dimukeje,LB,0,0%,11,17%,19,70%,1,Cardinals,12.0,2022,176
Dennis Gardeck,LB,0,0%,10,15%,22,81%,1,Cardinals,12.0,2022,176
Chris Banjo,FS,0,0%,1,2%,19,70%,1,Cardinals,12.0,2022,176
Zeke Turner,LB,0,0%,0,0%,22,81%,1,Cardinals,12.0,2022,176
Christian Matthew,CB,0,0%,0,0%,21,78%,1,Cardinals,12.0,2022,176
Kamu Grugier-Hill,LB,0,0%,0,0%,19,70%,1,Cardinals,12.0,2022,176
Pharoh Cooper,WR,0,0%,0,0%,11,41%,1,Cardinals,12.0,2022,176
Matt Prater,K,0,0%,0,0%,10,37%,1,Cardinals,12.0,2022,176
Andy Lee,P,0,0%,0,0%,8,30%,1,Cardinals,12.0,2022,176
Aaron Brewer,LS,0,0%,0,0%,8,30%,1,Cardinals,12.0,2022,176
Cody Ford,G,0,0%,0,0%,5,19%,1,Cardinals,12.0,2022,176
Lecitus Smith,C,0,0%,0,0%,5,19%,1,Cardinals,12.0,2022,176
Sean Harlow,C,0,0%,0,0%,5,19%,1,Cardinals,12.0,2022,176
