Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Andy Dalton,NOR,18,29,204,0,0,1,7,35,83.1,12.0,2022,178
Taysom Hill,NOR,0,1,0,0,0,0,0,0,39.6,12.0,2022,178
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Mark Ingram,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Chris Olave,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Jarvis Landry,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,12.0,2022,178
Jimmy Garoppolo,SFO,26,37,222,1,0,1,1,27,94.7,12.0,2022,178
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
George Kittle,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,12.0,2022,178
