Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Michael Onwenu,G,55,100%,0,0%,6,18%,0,Patriots,12.0,2022,167
Trent Brown,T,55,100%,0,0%,6,18%,0,Patriots,12.0,2022,167
James Ferentz,C,55,100%,0,0%,6,18%,0,Patriots,12.0,2022,167
Yodny Cajuste,T,55,100%,0,0%,6,18%,0,Patriots,12.0,2022,167
Cole Strange,G,55,100%,0,0%,6,18%,0,Patriots,12.0,2022,167
Mac Jones,QB,55,100%,0,0%,0,0%,0,Patriots,12.0,2022,167
DeVante Parker,WR,47,85%,0,0%,0,0%,0,Patriots,12.0,2022,167
Rhamondre Stevenson,RB,45,82%,0,0%,0,0%,0,Patriots,12.0,2022,167
Nelson Agholor,WR,43,78%,0,0%,0,0%,0,Patriots,12.0,2022,167
Hunter Henry,TE,39,71%,0,0%,0,0%,0,Patriots,12.0,2022,167
Kendrick Bourne,WR,38,69%,0,0%,0,0%,0,Patriots,12.0,2022,167
Tyquan Thornton,WR,20,36%,0,0%,0,0%,0,Patriots,12.0,2022,167
Jonnu Smith,TE,16,29%,0,0%,7,21%,0,Patriots,12.0,2022,167
Jakobi Meyers,WR,16,29%,0,0%,0,0%,0,Patriots,12.0,2022,167
Damien Harris,RB,11,20%,0,0%,0,0%,0,Patriots,12.0,2022,167
Devin McCourty,FS,0,0%,69,100%,0,0%,0,Patriots,12.0,2022,167
Jalen Mills,CB,0,0%,63,91%,1,3%,0,Patriots,12.0,2022,167
Deatrich Wise Jr.,DE,0,0%,60,87%,13,39%,0,Patriots,12.0,2022,167
Matt Judon,LB,0,0%,60,87%,0,0%,0,Patriots,12.0,2022,167
Ja'Whaun Bentley,LB,0,0%,56,81%,4,12%,0,Patriots,12.0,2022,167
Kyle Dugger,FS,0,0%,50,72%,12,36%,0,Patriots,12.0,2022,167
Jonathan Jones,CB,0,0%,50,72%,4,12%,0,Patriots,12.0,2022,167
Lawrence Guy,DT,0,0%,50,72%,0,0%,0,Patriots,12.0,2022,167
Davon Godchaux,NT,0,0%,46,67%,0,0%,0,Patriots,12.0,2022,167
Adrian Phillips,SS,0,0%,36,52%,9,27%,0,Patriots,12.0,2022,167
Myles Bryant,CB,0,0%,32,46%,6,18%,0,Patriots,12.0,2022,167
Jahlani Tavai,LB,0,0%,31,45%,24,73%,0,Patriots,12.0,2022,167
Jack Jones,CB,0,0%,28,41%,6,18%,0,Patriots,12.0,2022,167
Jabrill Peppers,SS,0,0%,26,38%,14,42%,0,Patriots,12.0,2022,167
Raekwon McMillan,LB,0,0%,23,33%,19,58%,0,Patriots,12.0,2022,167
Daniel Ekuale,DT,0,0%,21,30%,6,18%,0,Patriots,12.0,2022,167
Joshua Uche,LB,0,0%,17,25%,0,0%,0,Patriots,12.0,2022,167
Anfernee Jennings,LB,0,0%,16,23%,12,36%,0,Patriots,12.0,2022,167
Mack Wilson,LB,0,0%,15,22%,21,64%,0,Patriots,12.0,2022,167
Carl Davis,NT,0,0%,10,14%,12,36%,0,Patriots,12.0,2022,167
Brenden Schooler,SS,0,0%,0,0%,27,82%,0,Patriots,12.0,2022,167
Matthew Slater,WR,0,0%,0,0%,27,82%,0,Patriots,12.0,2022,167
DaMarcus Mitchell,DE,0,0%,0,0%,26,79%,0,Patriots,12.0,2022,167
Marcus Jones,CB,0,0%,0,0%,18,55%,0,Patriots,12.0,2022,167
Pierre Strong,RB,0,0%,0,0%,17,52%,0,Patriots,12.0,2022,167
Raleigh Webb,WR,0,0%,0,0%,17,52%,0,Patriots,12.0,2022,167
Nick Folk,K,0,0%,0,0%,13,39%,0,Patriots,12.0,2022,167
Joe Cardona,LS,0,0%,0,0%,9,27%,0,Patriots,12.0,2022,167
Michael Palardy,P,0,0%,0,0%,9,27%,0,Patriots,12.0,2022,167
