Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,1,Bears,9.0,2022,130
David Montgomery,RB,1,Bears,9.0,2022,130
Khari Blasingame,FB,1,Bears,9.0,2022,130
Equanimeous St. Brown,WR,1,Bears,9.0,2022,130
Darnell Mooney,WR,1,Bears,9.0,2022,130
Cole Kmet,TE,1,Bears,9.0,2022,130
Cody Whitehair,OL,1,Bears,9.0,2022,130
Riley Reiff,OL,1,Bears,9.0,2022,130
Sam Mustipher,OL,1,Bears,9.0,2022,130
Braxton Jones,OL,1,Bears,9.0,2022,130
Teven Jenkins,OL,1,Bears,9.0,2022,130
Justin Jones,DL,1,Bears,9.0,2022,130
Al-Quadin Muhammad,DL,1,Bears,9.0,2022,130
Trevis Gipson,DL,1,Bears,9.0,2022,130
Armon Watts,DT,1,Bears,9.0,2022,130
Nicholas Morrow,LB,1,Bears,9.0,2022,130
Jack Sanborn,LB,1,Bears,9.0,2022,130
Joe Thomas,LB,1,Bears,9.0,2022,130
Jaylon Johnson,DB,1,Bears,9.0,2022,130
Eddie Jackson,DB,1,Bears,9.0,2022,130
Kyler Gordon,DB,1,Bears,9.0,2022,130
Jaquan Brisker,DB,1,Bears,9.0,2022,130
