Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Justin Herbert,LAC,0,0,0,0,0,9.0,2022,128
Austin Ekeler,LAC,8,7,24,1,13,9.0,2022,128
Isaiah Spiller,LAC,0,0,0,0,0,9.0,2022,128
Sony Michel,LAC,1,0,0,0,0,9.0,2022,128
Josh Palmer,LAC,10,8,106,0,25,9.0,2022,128
DeAndre Carter,LAC,6,5,53,0,23,9.0,2022,128
Gerald Everett,LAC,8,5,36,0,16,9.0,2022,128
Michael Bandy,LAC,8,5,26,0,11,9.0,2022,128
Richard Rodgers,LAC,2,0,0,0,0,9.0,2022,128
Marcus Mariota,ATL,0,0,0,0,0,9.0,2022,128
Tyler Allgeier,ATL,1,1,24,0,24,9.0,2022,128
Cordarrelle Patterson,ATL,1,1,9,0,9,9.0,2022,128
Caleb Huntley,ATL,0,0,0,0,0,9.0,2022,128
Kyle Pitts,ATL,7,2,27,0,18,9.0,2022,128
Drake London,ATL,7,3,23,0,12,9.0,2022,128
KhaDarel Hodge,ATL,2,1,19,0,19,9.0,2022,128
Olamide Zaccheaus,ATL,2,2,19,0,15,9.0,2022,128
MyCole Pruitt,ATL,1,1,6,0,6,9.0,2022,128
Avery Williams,ATL,1,1,2,0,2,9.0,2022,128
Damiere Byrd,ATL,1,0,0,0,0,9.0,2022,128
