Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Sam Ehlinger,IND,0,0,0,0,0,9.0,2022,131
Deon Jackson,IND,3,2,13,0,8,9.0,2022,131
Jordan Wilkins,IND,5,4,15,0,9,9.0,2022,131
Phillip Lindsay,IND,1,0,0,0,0,9.0,2022,131
Parris Campbell,IND,5,2,15,0,11,9.0,2022,131
Alec Pierce,IND,2,1,23,0,23,9.0,2022,131
Michael Pittman Jr.,IND,6,3,22,0,10,9.0,2022,131
Mo Alie-Cox,IND,2,2,13,0,8,9.0,2022,131
Jelani Woods,IND,3,1,2,0,2,9.0,2022,131
Kylen Granson,IND,1,0,0,0,0,9.0,2022,131
Mac Jones,NWE,0,0,0,0,0,9.0,2022,131
Rhamondre Stevenson,NWE,7,3,10,1,5,9.0,2022,131
J.J. Taylor,NWE,1,1,8,0,8,9.0,2022,131
Jakobi Meyers,NWE,6,5,42,0,17,9.0,2022,131
Kendrick Bourne,NWE,4,3,11,0,10,9.0,2022,131
Hunter Henry,NWE,4,4,50,0,30,9.0,2022,131
Jonnu Smith,NWE,3,3,21,0,24,9.0,2022,131
Tyquan Thornton,NWE,4,1,5,0,5,9.0,2022,131
