Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Kenyan Drake,BAL,2,2,16,0,2.0,-5,-2.5,21,10.5,-2.5,0,,0,0.0,0,100.0,9.0,2022,136
James Proche,BAL,2,2,22,0,2.0,14,7.0,8,4.0,7.0,0,,0,0.0,0,112.5,9.0,2022,136
Mike Davis,BAL,1,1,7,0,,-4,-4.0,11,11.0,-4.0,0,,0,0.0,0,95.8,9.0,2022,136
Demarcus Robinson,BAL,4,1,12,0,,12,12.0,0,0.0,16.3,0,,0,0.0,0,39.6,9.0,2022,136
Patrick Ricard,BAL,1,1,4,0,0.0,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3,9.0,2022,136
Josh Oliver,BAL,3,1,19,0,1.0,1,1.0,18,18.0,1.3,0,,1,33.3,0,56.2,9.0,2022,136
Isaiah Likely,BAL,5,1,24,1,1.0,22,22.0,2,2.0,14.2,0,,2,40.0,0,86.7,9.0,2022,136
DeSean Jackson,BAL,2,1,16,0,1.0,16,16.0,0,0.0,8.0,0,,0,0.0,0,77.1,9.0,2022,136
Justice Hill,BAL,1,1,8,0,,4,4.0,4,4.0,4.0,0,,0,0.0,0,100.0,9.0,2022,136
Devin Duvernay,BAL,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5,9.0,2022,136
Chris Olave,NOR,9,6,71,0,4.0,55,9.2,16,2.7,9.4,0,,0,0.0,0,90.5,9.0,2022,136
Alvin Kamara,NOR,4,3,32,0,1.0,8,2.7,24,8.0,2.5,0,,0,0.0,0,97.9,9.0,2022,136
Marquez Callaway,NOR,5,3,24,0,1.0,21,7.0,3,1.0,11.6,0,,1,20.0,0,72.1,9.0,2022,136
Tre'Quan Smith,NOR,4,3,29,0,2.0,26,8.7,3,1.0,5.8,0,,0,0.0,1,55.2,9.0,2022,136
Juwan Johnson,NOR,2,2,42,1,1.0,11,5.5,31,15.5,5.5,1,2.0,0,0.0,0,158.3,9.0,2022,136
Adam Trautman,NOR,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0,9.0,2022,136
Dwayne Washington,NOR,1,1,7,0,,1,1.0,6,6.0,1.0,0,,0,0.0,0,95.8,9.0,2022,136
Kevin White,NOR,1,1,10,0,1.0,4,4.0,6,6.0,4.0,0,,0,0.0,0,108.3,9.0,2022,136
Taysom Hill,NOR,1,0,0,0,0.0,0,,0,,0.0,0,,0,0.0,0,39.6,9.0,2022,136
