Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Damar Hamlin,BUF,0,0,0,0,0,1.0,12,8,4,1,1,0,0,0,0,9.0,2022,125
Von Miller,BUF,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,1,9.0,2022,125
Tremaine Edmunds,BUF,0,0,0,0,0,0.0,10,4,6,1,0,0,0,0,0,9.0,2022,125
Jaquan Johnson,BUF,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0,9.0,2022,125
Terrel Bernard,BUF,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,9.0,2022,125
Dane Jackson,BUF,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,9.0,2022,125
Taron Johnson,BUF,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0,9.0,2022,125
Ed Oliver,BUF,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,9.0,2022,125
Kaiir Elam,BUF,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,9.0,2022,125
Shaq Lawson,BUF,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,9.0,2022,125
Christian Benford,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,125
Jordan Phillips,BUF,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,9.0,2022,125
Boogie Basham,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,125
Gabriel Davis,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,125
DaQuan Jones,BUF,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,9.0,2022,125
Cameron Lewis,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,125
Tyler Matakevich,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,125
Siran Neal,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,125
Gregory Rousseau,BUF,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,9.0,2022,125
Josh Allen,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2022,125
Ryan Bates,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2022,125
A.J. Epenesa,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2022,125
Sauce Gardner,NYJ,1,16,0,16,1,0.0,7,3,4,0,0,0,0,0,0,9.0,2022,125
Jordan Whitehead,NYJ,1,5,0,5,2,0.0,4,3,1,0,0,0,0,0,0,9.0,2022,125
C.J. Mosley,NYJ,0,0,0,0,1,1.0,6,5,1,0,1,0,0,0,0,9.0,2022,125
Quinnen Williams,NYJ,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,9.0,2022,125
Bryce Huff,NYJ,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,9.0,2022,125
Jermaine Johnson II,NYJ,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,9.0,2022,125
Jamien Sherwood,NYJ,0,0,0,0,0,0.5,5,4,1,0,1,0,0,0,0,9.0,2022,125
Kwon Alexander,NYJ,0,0,0,0,0,0.5,3,1,2,0,1,0,0,0,0,9.0,2022,125
Lamarcus Joyner,NYJ,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,9.0,2022,125
Micheal Clemons,NYJ,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,9.0,2022,125
D.J. Reed,NYJ,0,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0,9.0,2022,125
Quincy Williams,NYJ,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0,9.0,2022,125
Michael Carter II,NYJ,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,125
Vinny Curry,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2022,125
John Franklin-Myers,NYJ,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0,9.0,2022,125
Sheldon Rankins,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,1,9.0,2022,125
Justin Hardee,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,125
Will Parks,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,125
Nathan Shepherd,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,125
Garrett Wilson,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2022,125
